user_id_normalized,transaction_count,total_transaction_amount,successful_transaction_count,failed_transaction_count,chargeback_count,total_disputed_amount,avg_transaction_amount,kyc_status_clean,kyc_duplicate_entity_flag,kyc_match_flag
USR46987,1,12021.39,1,0,0.0,0.0,12021.39,,,False
USR46998,1,10731.91,1,0,0.0,0.0,10731.91,,,False
USR47000,1,24511.42,1,0,0.0,0.0,24511.42,,,False
USR47001,1,11871.03,0,0,0.0,0.0,11871.03,,,False
USR47005,1,10765.51,1,0,0.0,0.0,10765.51,,,False
USR47022,1,10.29,0,1,0.0,0.0,10.29,,,False
USR47023,1,9870.46,1,0,0.0,0.0,9870.46,,,False
USR47024,1,20980.27,1,0,0.0,0.0,20980.27,,,False
USR47025,1,1538.04,0,1,0.0,0.0,1538.04,,,False
USR47030,1,4653.94,1,0,0.0,0.0,4653.94,VERIFIED,True,True
USR47035,1,18921.22,1,0,0.0,0.0,18921.22,,,False
USR47047,1,20926.96,0,1,1.0,1038.46,20926.96,,,False
USR47057,1,18096.42,1,0,0.0,0.0,18096.42,,,False
USR47065,1,1280.84,1,0,0.0,0.0,1280.84,PENDING,True,True
USR47068,1,18543.27,0,1,0.0,0.0,18543.27,,,False
USR47081,1,24463.0,1,0,0.0,0.0,24463.0,,,False
USR47083,1,20567.4,1,0,0.0,0.0,20567.4,,,False
USR47092,2,39243.5,1,1,0.0,0.0,19621.75,,,False
USR47098,1,16857.93,1,0,0.0,0.0,16857.93,,,False
USR47100,1,7434.04,0,0,0.0,0.0,7434.04,,,False
USR47108,1,10974.67,1,0,0.0,0.0,10974.67,,,False
USR47118,1,3185.24,1,0,1.0,731.69,3185.24,,,False
USR47133,1,10602.21,1,0,0.0,0.0,10602.21,,,False
USR47143,2,2491.61,2,0,0.0,0.0,1245.805,,,False
USR47144,1,24896.45,1,0,0.0,0.0,24896.45,,,False
USR47146,1,15009.46,1,0,0.0,0.0,15009.46,,,False
USR47150,1,12868.68,1,0,0.0,0.0,12868.68,,,False
USR47151,1,3687.61,1,0,0.0,0.0,3687.61,,,False
USR47156,1,17108.38,1,0,0.0,0.0,17108.38,VERIFIED,True,True
USR47167,1,13179.92,1,0,0.0,0.0,13179.92,,,False
USR47176,1,15993.65,1,0,0.0,0.0,15993.65,,,False
USR47178,1,16242.4,1,0,1.0,236.16,16242.4,,,False
USR47182,1,2107.0,1,0,0.0,0.0,2107.0,,,False
USR47183,1,832.52,1,0,0.0,0.0,832.52,,,False
USR47184,1,20513.98,1,0,0.0,0.0,20513.98,,,False
USR47185,1,9934.84,1,0,0.0,0.0,9934.84,VERIFIED,False,True
USR47192,1,22501.47,1,0,0.0,0.0,22501.47,,,False
USR47209,1,15838.69,1,0,0.0,0.0,15838.69,,,False
USR47212,2,26699.09,2,0,0.0,0.0,13349.545,,,False
USR47219,2,24927.3,1,0,0.0,0.0,12463.65,,,False
USR47235,1,14780.86,1,0,0.0,0.0,14780.86,VERIFIED,True,True
USR47236,1,3621.44,1,0,0.0,0.0,3621.44,,,False
USR47239,1,17669.0,1,0,0.0,0.0,17669.0,VERIFIED,True,True
USR47249,1,23289.56,1,0,0.0,0.0,23289.56,VERIFIED,False,True
USR47252,1,3414.9,1,0,0.0,0.0,3414.9,,,False
USR47254,1,22525.08,1,0,0.0,0.0,22525.08,KYC_DONE,False,True
USR47255,1,15339.15,0,0,0.0,0.0,15339.15,,,False
USR47256,1,4631.78,1,0,0.0,0.0,4631.78,VERIFIED,True,True
USR47260,1,24637.03,1,0,1.0,1146.96,24637.03,,,False
USR47266,1,6338.6,0,1,0.0,0.0,6338.6,REJECTED,True,True
USR47269,1,927.33,1,0,0.0,0.0,927.33,,,False
USR47272,1,21364.34,1,0,0.0,0.0,21364.34,,,False
USR47282,1,20361.53,1,0,0.0,0.0,20361.53,KYC_DONE,True,True
USR47283,1,13313.68,1,0,0.0,0.0,13313.68,,,False
USR47287,1,22590.54,1,0,1.0,3895.0,22590.54,VERIFIED,False,True
USR47288,1,16733.78,0,1,0.0,0.0,16733.78,,,False
USR47291,1,19525.0,0,1,0.0,0.0,19525.0,VERIFIED,False,True
USR47316,2,42832.81,2,0,0.0,0.0,21416.405,KYC_DONE,False,True
USR47324,2,-5840.5700000000015,1,1,0.0,0.0,-2920.2850000000008,,,False
USR47329,1,19195.84,1,0,0.0,0.0,19195.84,,,False
USR47330,1,10569.49,1,0,0.0,0.0,10569.49,,,False
USR47334,1,11706.96,1,0,0.0,0.0,11706.96,,,False
USR47337,2,20973.079999999998,2,0,0.0,0.0,10486.539999999999,,,False
USR47341,1,12142.54,1,0,0.0,0.0,12142.54,,,False
USR47344,1,17121.43,1,0,0.0,0.0,17121.43,VERIFIED,False,True
USR47345,1,22507.6,1,0,0.0,0.0,22507.6,VERIFIED,False,True
USR47350,1,1027.81,1,0,0.0,0.0,1027.81,,,False
USR47356,1,19976.07,1,0,0.0,0.0,19976.07,,,False
USR47360,1,23608.86,1,0,1.0,4819.26,23608.86,,,False
USR47361,1,3942.72,1,0,1.0,1796.19,3942.72,PENDING,False,True
USR47362,1,17632.67,1,0,0.0,0.0,17632.67,,,False
USR47367,1,20003.36,1,0,1.0,2595.11,20003.36,,,False
USR47375,1,1843.37,0,0,0.0,0.0,1843.37,,,False
USR47382,1,6231.1,1,0,0.0,0.0,6231.1,,,False
USR47386,1,2638.66,1,0,0.0,0.0,2638.66,,,False
USR47387,1,21591.94,1,0,0.0,0.0,21591.94,,,False
USR47389,1,9641.22,1,0,0.0,0.0,9641.22,,,False
USR47396,1,19997.74,1,0,1.0,0.0,19997.74,,,False
USR47400,1,2037.92,1,0,0.0,0.0,2037.92,VERIFIED,False,True
USR47405,1,23668.88,1,0,0.0,0.0,23668.88,VERIFIED,False,True
USR47408,1,6697.14,0,1,0.0,0.0,6697.14,,,False
USR47409,1,16630.0,1,0,0.0,0.0,16630.0,,,False
USR47415,1,7460.78,1,0,0.0,0.0,7460.78,VERIFIED,False,True
USR47416,1,23619.3,1,0,0.0,0.0,23619.3,,,False
USR47417,1,22098.71,1,0,0.0,0.0,22098.71,,,False
USR47425,1,-15744.73,1,0,0.0,0.0,-15744.73,,,False
USR47427,1,12933.59,1,0,1.0,611.73,12933.59,,,False
USR47441,1,6363.08,0,1,0.0,0.0,6363.08,,,False
USR47447,1,22071.31,1,0,1.0,4581.94,22071.31,PENDING,False,True
USR47455,1,8870.16,1,0,0.0,0.0,8870.16,VERIFIED,False,True
USR47456,1,21305.0,1,0,0.0,0.0,21305.0,UNDER REVIEW,False,True
USR47464,1,15320.59,1,0,0.0,0.0,15320.59,,,False
USR47465,2,34128.06,1,1,0.0,0.0,17064.03,VERIFIED,False,True
USR47469,1,21211.96,1,0,0.0,0.0,21211.96,,,False
USR47475,1,13199.03,1,0,0.0,0.0,13199.03,,,False
USR47491,1,19032.68,0,0,0.0,0.0,19032.68,,,False
USR47492,1,5254.52,1,0,0.0,0.0,5254.52,,,False
USR47495,1,7423.46,0,1,0.0,0.0,7423.46,,,False
USR47521,1,410.75,1,0,1.0,2797.85,410.75,,,False
USR47523,1,18689.3,0,1,0.0,0.0,18689.3,KYC_DONE,False,True
USR47544,1,18500.2,1,0,0.0,0.0,18500.2,,,False
USR47547,1,16222.65,1,0,1.0,2672.78,16222.65,,,False
USR47551,1,24942.56,0,1,0.0,0.0,24942.56,,,False
USR47554,1,488.03,1,0,0.0,0.0,488.03,VERIFIED,False,True
USR47565,1,17452.78,1,0,0.0,0.0,17452.78,,,False
USR47566,1,5274.03,1,0,0.0,0.0,5274.03,,,False
USR47567,1,23055.77,1,0,0.0,0.0,23055.77,PENDING,False,True
USR47572,1,23056.36,1,0,1.0,7193.48,23056.36,KYC_DONE,False,True
USR47575,1,8728.18,1,0,0.0,0.0,8728.18,VERIFIED,True,True
USR47580,1,19183.16,1,0,0.0,0.0,19183.16,,,False
USR47590,1,11750.35,1,0,0.0,0.0,11750.35,,,False
USR47594,1,7142.0,1,0,0.0,0.0,7142.0,,,False
USR47596,1,6985.47,1,0,1.0,1858.07,6985.47,VERIFIED,False,True
USR47598,1,4147.17,1,0,0.0,0.0,4147.17,,,False
USR47599,2,12464.779999999999,1,0,0.0,0.0,6232.389999999999,,,False
USR47601,1,23964.26,1,0,0.0,0.0,23964.26,,,False
USR47609,1,22339.43,1,0,0.0,0.0,22339.43,VERIFIED,True,True
USR47621,1,10539.28,0,1,0.0,0.0,10539.28,,,False
USR47626,1,12301.5,0,1,0.0,0.0,12301.5,,,False
USR47627,1,22315.0,1,0,0.0,0.0,22315.0,VERIFIED,False,True
USR47641,1,7629.53,1,0,0.0,0.0,7629.53,VERIFIED,False,True
USR47643,1,-13088.01,1,0,0.0,0.0,-13088.01,,,False
USR47644,1,9033.26,1,0,0.0,0.0,9033.26,VERIFIED,False,True
USR47645,1,9676.31,1,0,0.0,0.0,9676.31,,,False
USR47657,1,6194.1,1,0,0.0,0.0,6194.1,,,False
USR47660,1,5545.31,1,0,0.0,0.0,5545.31,VERIFIED,True,True
USR47679,2,32498.44,1,1,0.0,0.0,16249.22,,,False
USR47681,1,23282.35,1,0,0.0,0.0,23282.35,KYC_DONE,False,True
USR47683,1,6861.6,1,0,2.0,8852.529999999999,6861.6,,,False
USR47686,1,11241.43,1,0,0.0,0.0,11241.43,VERIFIED,False,True
USR47690,1,6727.25,1,0,0.0,0.0,6727.25,,,False
USR47692,1,9037.63,1,0,0.0,0.0,9037.63,KYC_DONE,True,True
USR47699,1,23178.82,1,0,0.0,0.0,23178.82,,,False
USR47704,2,18378.010000000002,2,0,0.0,0.0,9189.005000000001,,,False
USR47709,1,12747.97,1,0,0.0,0.0,12747.97,,,False
USR47710,1,16886.0,1,0,0.0,0.0,16886.0,,,False
USR47712,1,23247.46,1,0,1.0,3545.44,23247.46,,,False
USR47722,1,11334.8,0,1,0.0,0.0,11334.8,,,False
USR47723,1,23763.77,0,1,0.0,0.0,23763.77,,,False
USR47726,1,6842.0,0,0,0.0,0.0,6842.0,VERIFIED,False,True
USR47727,1,17467.97,1,0,0.0,0.0,17467.97,,,False
USR47728,1,23083.25,1,0,0.0,0.0,23083.25,,,False
USR47737,2,26438.92,2,0,0.0,0.0,13219.46,UNDER REVIEW,False,True
USR47740,1,9058.0,1,0,0.0,0.0,9058.0,VERIFIED,False,True
USR47744,1,19057.4,1,0,0.0,0.0,19057.4,REJECTED,False,True
USR47745,1,2584.9,1,0,0.0,0.0,2584.9,,,False
USR47753,1,6638.06,1,0,0.0,0.0,6638.06,,,False
USR47757,1,11447.91,1,0,0.0,0.0,11447.91,VERIFIED,False,True
USR47780,1,15065.21,1,0,0.0,0.0,15065.21,,,False
USR47785,1,4482.26,0,1,0.0,0.0,4482.26,VERIFIED,False,True
USR47788,1,19340.0,0,0,0.0,0.0,19340.0,VERIFIED,False,True
USR47790,1,433.06,0,1,0.0,0.0,433.06,,,False
USR47802,1,12796.82,1,0,0.0,0.0,12796.82,VERIFIED,False,True
USR47805,1,18059.09,1,0,0.0,0.0,18059.09,,,False
USR47819,1,11811.86,1,0,0.0,0.0,11811.86,,,False
USR47820,1,1116.94,1,0,0.0,0.0,1116.94,VERIFIED,False,True
USR47821,1,9256.39,0,0,0.0,0.0,9256.39,,,False
USR47823,1,7531.0,1,0,0.0,0.0,7531.0,REJECTED,True,True
USR47829,1,11588.59,0,0,0.0,0.0,11588.59,,,False
USR47839,2,38104.39,2,0,0.0,0.0,19052.195,VERIFIED,True,True
USR47848,1,11388.67,1,0,0.0,0.0,11388.67,,,False
USR47850,1,5784.71,0,1,0.0,0.0,5784.71,,,False
USR47854,1,12811.39,1,0,0.0,0.0,12811.39,,,False
USR47872,1,22766.04,1,0,0.0,0.0,22766.04,,,False
USR47873,1,7273.35,1,0,1.0,5677.69,7273.35,KYC_DONE,False,True
USR47876,3,44274.28999999999,2,0,0.0,0.0,14758.096666666665,VERIFIED,False,True
USR47877,1,3107.24,1,0,0.0,0.0,3107.24,,,False
USR47882,1,1142.83,1,0,0.0,0.0,1142.83,,,False
USR47889,1,7909.37,1,0,0.0,0.0,7909.37,,,False
USR47892,1,24868.89,1,0,0.0,0.0,24868.89,VERIFIED,False,True
USR47893,1,12964.81,1,0,0.0,0.0,12964.81,,,False
USR47899,1,21790.08,1,0,0.0,0.0,21790.08,,,False
USR47904,1,1815.01,1,0,0.0,0.0,1815.01,,,False
USR47914,2,28272.449999999997,2,0,0.0,0.0,14136.224999999999,,,False
USR47915,2,10568.11,2,0,0.0,0.0,5284.055,KYC_DONE,False,True
USR47921,1,14242.8,1,0,0.0,0.0,14242.8,VERIFIED,False,True
USR47922,1,10385.79,1,0,0.0,0.0,10385.79,,,False
USR47925,2,11609.169999999998,1,1,0.0,0.0,5804.584999999999,,,False
USR47927,1,17185.2,1,0,0.0,0.0,17185.2,,,False
USR47930,1,21388.59,1,0,0.0,0.0,21388.59,,,False
USR47947,1,7833.95,1,0,0.0,0.0,7833.95,,,False
USR47957,1,21219.92,0,1,0.0,0.0,21219.92,,,False
USR47960,1,17577.11,1,0,1.0,-2769.32,17577.11,,,False
USR47961,1,16549.11,1,0,0.0,0.0,16549.11,VERIFIED,True,True
USR47963,2,7752.81,2,0,0.0,0.0,3876.405,VERIFIED,False,True
USR47971,1,23867.11,1,0,0.0,0.0,23867.11,,,False
USR47976,1,15588.91,1,0,0.0,0.0,15588.91,,,False
USR47980,1,18012.13,1,0,0.0,0.0,18012.13,,,False
USR47989,1,24533.39,1,0,0.0,0.0,24533.39,,,False
USR47990,1,20194.48,1,0,0.0,0.0,20194.48,,,False
USR47992,1,13747.43,1,0,0.0,0.0,13747.43,,,False
USR47994,1,20956.0,1,0,1.0,0.0,20956.0,VERIFIED,False,True
USR47997,1,17613.55,1,0,0.0,0.0,17613.55,,,False
USR48008,1,5490.19,0,0,0.0,0.0,5490.19,,,False
USR48012,1,5201.65,1,0,1.0,13028.67,5201.65,,,False
USR48018,1,3528.89,1,0,0.0,0.0,3528.89,,,False
USR48023,1,22856.64,1,0,0.0,0.0,22856.64,,,False
USR48027,1,17258.37,1,0,0.0,0.0,17258.37,,,False
USR48034,1,12760.0,1,0,1.0,0.0,12760.0,KYC_DONE,True,True
USR48035,1,2951.78,1,0,0.0,0.0,2951.78,,,False
USR48036,1,22676.98,1,0,0.0,0.0,22676.98,,,False
USR48039,1,6067.52,1,0,0.0,0.0,6067.52,,,False
USR48045,1,6021.32,1,0,0.0,0.0,6021.32,,,False
USR48048,1,5298.78,0,0,1.0,-7308.16,5298.78,VERIFIED,False,True
USR48060,1,24540.45,1,0,1.0,1883.55,24540.45,PENDING,True,True
USR48063,1,2650.2,1,0,0.0,0.0,2650.2,VERIFIED,False,True
USR48068,1,11784.0,0,0,0.0,0.0,11784.0,,,False
USR48077,2,19739.21,2,0,0.0,0.0,9869.605,,,False
USR48089,1,5282.14,1,0,0.0,0.0,5282.14,,,False
USR48091,1,9663.33,1,0,0.0,0.0,9663.33,,,False
USR48099,1,4552.65,0,1,0.0,0.0,4552.65,,,False
USR48106,1,20637.67,0,0,0.0,0.0,20637.67,VERIFIED,False,True
USR48114,1,19584.42,1,0,0.0,0.0,19584.42,,,False
USR48115,1,13392.79,1,0,0.0,0.0,13392.79,,,False
USR48129,1,21804.04,1,0,0.0,0.0,21804.04,VERIFIED,True,True
USR48155,1,1513.0,1,0,0.0,0.0,1513.0,,,False
USR48157,1,12986.39,1,0,0.0,0.0,12986.39,,,False
USR48164,1,19599.97,1,0,0.0,0.0,19599.97,VERIFIED,True,True
USR48168,1,3530.72,1,0,0.0,0.0,3530.72,PENDING,True,True
USR48170,1,8648.94,1,0,0.0,0.0,8648.94,,,False
USR48182,1,12649.08,1,0,0.0,0.0,12649.08,KYC_DONE,True,True
USR48187,1,7924.76,1,0,0.0,0.0,7924.76,,,False
USR48191,1,1710.25,1,0,0.0,0.0,1710.25,,,False
USR48196,1,20397.67,0,1,0.0,0.0,20397.67,KYC_DONE,False,True
USR48197,1,10824.96,1,0,0.0,0.0,10824.96,,,False
USR48198,3,44301.13,3,0,1.0,0.0,14767.043333333333,,,False
USR48202,1,16700.02,1,0,0.0,0.0,16700.02,VERIFIED,True,True
USR48217,1,23180.1,0,1,0.0,0.0,23180.1,VERIFIED,False,True
USR48223,1,13157.09,1,0,0.0,0.0,13157.09,,,False
USR48225,1,9364.4,0,1,0.0,0.0,9364.4,,,False
USR48232,1,12736.04,0,1,0.0,0.0,12736.04,,,False
USR48240,1,4303.69,1,0,0.0,0.0,4303.69,,,False
USR48243,1,19012.08,1,0,0.0,0.0,19012.08,PENDING,True,True
USR48247,1,7930.5,1,0,0.0,0.0,7930.5,,,False
USR48249,1,22604.93,1,0,0.0,0.0,22604.93,VERIFIED,False,True
USR48255,1,6231.93,1,0,0.0,0.0,6231.93,REJECTED,False,True
USR48259,1,10811.35,1,0,0.0,0.0,10811.35,VERIFIED,False,True
USR48262,1,-14932.8,1,0,0.0,0.0,-14932.8,,,False
USR48264,1,21485.41,1,0,0.0,0.0,21485.41,,,False
USR48270,1,18416.56,1,0,0.0,0.0,18416.56,,,False
USR48275,1,11056.27,0,1,0.0,0.0,11056.27,VERIFIED,False,True
USR48277,1,4857.91,0,0,0.0,0.0,4857.91,,,False
USR48290,1,6325.0,1,0,0.0,0.0,6325.0,VERIFIED,True,True
USR48291,1,10434.94,1,0,0.0,0.0,10434.94,,,False
USR48293,1,13853.0,1,0,0.0,0.0,13853.0,,,False
USR48296,1,18101.96,1,0,0.0,0.0,18101.96,,,False
USR48304,1,17420.26,1,0,0.0,0.0,17420.26,,,False
USR48309,1,2650.56,1,0,0.0,0.0,2650.56,KYC_DONE,True,True
USR48314,2,19940.989999999998,2,0,1.0,889.98,9970.494999999999,,,False
USR48316,1,14132.68,1,0,0.0,0.0,14132.68,,,False
USR48318,1,7491.9,1,0,0.0,0.0,7491.9,,,False
USR48326,1,9410.37,1,0,0.0,0.0,9410.37,,,False
USR48331,1,21764.47,0,1,0.0,0.0,21764.47,,,False
USR48337,1,9006.92,1,0,0.0,0.0,9006.92,,,False
USR48342,1,353.98,1,0,0.0,0.0,353.98,,,False
USR48343,2,13165.369999999999,1,1,1.0,1126.18,6582.6849999999995,,,False
USR48345,1,1313.41,1,0,0.0,0.0,1313.41,KYC_DONE,False,True
USR48352,1,14731.48,1,0,0.0,0.0,14731.48,VERIFIED,True,True
USR48353,1,19263.24,1,0,0.0,0.0,19263.24,,,False
USR48360,1,1675.83,1,0,0.0,0.0,1675.83,,,False
USR48361,1,12139.0,1,0,0.0,0.0,12139.0,,,False
USR48365,2,26874.58,1,1,0.0,0.0,13437.29,,,False
USR48367,1,24753.0,1,0,0.0,0.0,24753.0,,,False
USR48371,1,22251.57,1,0,0.0,0.0,22251.57,,,False
USR48375,1,1789.46,1,0,0.0,0.0,1789.46,,,False
USR48378,1,314.09,1,0,0.0,0.0,314.09,,,False
USR48382,2,45650.31,1,1,0.0,0.0,22825.155,,,False
USR48384,1,12008.57,0,0,0.0,0.0,12008.57,,,False
USR48398,1,21766.0,1,0,0.0,0.0,21766.0,,,False
USR48399,2,8965.57,1,0,1.0,1363.12,4482.785,,,False
USR48401,1,7006.68,1,0,0.0,0.0,7006.68,,,False
USR48408,2,23207.82,2,0,0.0,0.0,11603.91,,,False
USR48415,1,21795.87,1,0,1.0,7329.0,21795.87,KYC_DONE,False,True
USR48421,1,16971.04,1,0,0.0,0.0,16971.04,VERIFIED,False,True
USR48424,1,3018.49,1,0,0.0,0.0,3018.49,VERIFIED,False,True
USR48425,1,4318.18,1,0,0.0,0.0,4318.18,,,False
USR48435,1,12365.56,1,0,0.0,0.0,12365.56,,,False
USR48445,1,22602.0,1,0,1.0,440.35,22602.0,,,False
USR48448,1,10230.57,1,0,2.0,11829.79,10230.57,,,False
USR48455,1,23229.2,1,0,0.0,0.0,23229.2,VERIFIED,False,True
USR48459,1,20886.0,0,1,0.0,0.0,20886.0,,,False
USR48462,1,10958.68,1,0,0.0,0.0,10958.68,VERIFIED,False,True
USR48463,2,29734.02,2,0,0.0,0.0,14867.01,,,False
USR48465,1,4121.49,1,0,0.0,0.0,4121.49,KYC_DONE,False,True
USR48470,1,5924.02,1,0,0.0,0.0,5924.02,VERIFIED,False,True
USR48482,1,21817.0,1,0,0.0,0.0,21817.0,,,False
USR48484,1,3037.67,0,1,0.0,0.0,3037.67,VERIFIED,False,True
USR48488,1,20076.77,1,0,0.0,0.0,20076.77,,,False
USR48489,3,24567.36,3,0,2.0,1698.81,8189.12,,,False
USR48500,1,62.0,1,0,0.0,0.0,62.0,,,False
USR48504,1,4887.89,1,0,1.0,2175.05,4887.89,REJECTED,True,True
USR48510,1,1693.0,1,0,0.0,0.0,1693.0,PENDING,False,True
USR48513,1,24583.69,1,0,0.0,0.0,24583.69,VERIFIED,True,True
USR48523,1,3762.72,1,0,0.0,0.0,3762.72,VERIFIED,False,True
USR48525,1,22008.48,0,1,0.0,0.0,22008.48,VERIFIED,True,True
USR48528,3,34753.5,3,0,1.0,493.48,11584.5,VERIFIED,False,True
USR48537,1,20447.37,1,0,0.0,0.0,20447.37,,,False
USR48542,1,5917.73,0,1,0.0,0.0,5917.73,,,False
USR48543,1,21439.07,1,0,0.0,0.0,21439.07,,,False
USR48549,1,8564.93,1,0,0.0,0.0,8564.93,VERIFIED,False,True
USR48556,1,6399.1,1,0,0.0,0.0,6399.1,VERIFIED,False,True
USR48560,1,24196.82,0,1,0.0,0.0,24196.82,VERIFIED,False,True
USR48561,1,3554.69,1,0,0.0,0.0,3554.69,VERIFIED,False,True
USR48588,1,20811.45,1,0,0.0,0.0,20811.45,,,False
USR48591,2,35063.8,2,0,1.0,740.85,17531.9,,,False
USR48604,1,17337.94,1,0,1.0,2202.7,17337.94,VERIFIED,False,True
USR48606,2,22649.289999999997,2,0,0.0,0.0,11324.644999999999,,,False
USR48609,1,23437.31,0,0,0.0,0.0,23437.31,KYC_DONE,True,True
USR48621,1,21057.82,0,0,0.0,0.0,21057.82,,,False
USR48639,1,15400.42,1,0,0.0,0.0,15400.42,,,False
USR48641,1,17572.54,1,0,0.0,0.0,17572.54,,,False
USR48650,1,12652.16,1,0,0.0,0.0,12652.16,,,False
USR48652,1,14693.17,1,0,0.0,0.0,14693.17,,,False
USR48653,1,7245.67,1,0,0.0,0.0,7245.67,,,False
USR48657,2,14940.79,1,1,0.0,0.0,7470.395,VERIFIED,False,True
USR48664,1,6834.31,1,0,0.0,0.0,6834.31,VERIFIED,False,True
USR48666,1,921.16,1,0,0.0,0.0,921.16,VERIFIED,False,True
USR48668,1,16938.05,1,0,0.0,0.0,16938.05,,,False
USR48686,1,237.09,1,0,0.0,0.0,237.09,,,False
USR48691,1,6785.08,1,0,0.0,0.0,6785.08,VERIFIED,False,True
USR48692,1,11991.0,1,0,0.0,0.0,11991.0,KYC_DONE,False,True
USR48697,2,44170.64,1,1,2.0,-6636.64,22085.32,VERIFIED,False,True
USR48701,1,2058.4,1,0,0.0,0.0,2058.4,,,False
USR48702,1,800.06,1,0,0.0,0.0,800.06,,,False
USR48704,1,14252.0,1,0,0.0,0.0,14252.0,,,False
USR48721,1,19216.85,1,0,0.0,0.0,19216.85,,,False
USR48728,1,6858.0,1,0,0.0,0.0,6858.0,VERIFIED,False,True
USR48730,1,14715.0,1,0,0.0,0.0,14715.0,,,False
USR48734,2,9881.94,1,0,3.0,6485.63,4940.97,REJECTED,False,True
USR48736,1,18913.71,1,0,0.0,0.0,18913.71,KYC_DONE,False,True
USR48738,1,23094.05,1,0,0.0,0.0,23094.05,,,False
USR48747,1,7068.99,1,0,0.0,0.0,7068.99,VERIFIED,False,True
USR48748,1,12730.0,1,0,0.0,0.0,12730.0,,,False
USR48749,1,19058.15,1,0,1.0,7714.0,19058.15,,,False
USR48759,2,14848.43,2,0,0.0,0.0,7424.215,,,False
USR48760,1,7974.41,1,0,0.0,0.0,7974.41,,,False
USR48765,1,17083.38,1,0,0.0,0.0,17083.38,UNDER REVIEW,True,True
USR48769,1,14932.91,1,0,0.0,0.0,14932.91,,,False
USR48770,1,23304.72,1,0,0.0,0.0,23304.72,,,False
USR48778,1,14096.92,1,0,0.0,0.0,14096.92,PENDING,False,True
USR48795,1,21910.04,1,0,0.0,0.0,21910.04,,,False
USR48796,1,16082.6,1,0,0.0,0.0,16082.6,VERIFIED,False,True
USR48797,1,14140.75,1,0,1.0,606.33,14140.75,,,False
USR48801,1,3203.3,1,0,0.0,0.0,3203.3,,,False
USR48806,1,17478.7,1,0,0.0,0.0,17478.7,,,False
USR48810,1,46.83,1,0,0.0,0.0,46.83,VERIFIED,False,True
USR48811,1,4079.54,1,0,0.0,0.0,4079.54,,,False
USR48816,1,16816.24,0,1,0.0,0.0,16816.24,,,False
USR48822,1,18108.0,1,0,0.0,0.0,18108.0,,,False
USR48824,1,9403.0,1,0,0.0,0.0,9403.0,,,False
USR48829,1,17870.91,1,0,1.0,1444.48,17870.91,PENDING,False,True
USR48832,1,12230.54,1,0,0.0,0.0,12230.54,,,False
USR48840,1,19337.72,0,1,0.0,0.0,19337.72,,,False
USR48847,1,7956.22,1,0,0.0,0.0,7956.22,,,False
USR48851,1,3605.26,1,0,0.0,0.0,3605.26,,,False
USR48862,1,13134.0,1,0,0.0,0.0,13134.0,,,False
USR48863,1,16376.08,1,0,0.0,0.0,16376.08,KYC_DONE,False,True
USR48866,1,21081.16,1,0,0.0,0.0,21081.16,VERIFIED,False,True
USR48867,1,23257.06,1,0,0.0,0.0,23257.06,VERIFIED,False,True
USR48875,1,4675.0,1,0,0.0,0.0,4675.0,,,False
USR48879,1,12354.74,1,0,2.0,-3366.2200000000003,12354.74,,,False
USR48883,1,24399.82,1,0,0.0,0.0,24399.82,,,False
USR48885,1,3290.24,1,0,0.0,0.0,3290.24,,,False
USR48891,1,7192.37,1,0,0.0,0.0,7192.37,VERIFIED,False,True
USR48892,1,16210.0,1,0,0.0,0.0,16210.0,,,False
USR48898,1,13276.17,1,0,0.0,0.0,13276.17,,,False
USR48901,2,11477.5,2,0,0.0,0.0,5738.75,,,False
USR48906,1,13251.28,1,0,0.0,0.0,13251.28,,,False
USR48908,1,17684.7,1,0,0.0,0.0,17684.7,VERIFIED,False,True
USR48909,1,3551.46,1,0,0.0,0.0,3551.46,VERIFIED,False,True
USR48918,1,13310.55,0,0,0.0,0.0,13310.55,,,False
USR48919,1,15676.64,1,0,0.0,0.0,15676.64,,,False
USR48944,2,35933.7,2,0,0.0,0.0,17966.85,,,False
USR48949,1,11013.42,1,0,0.0,0.0,11013.42,,,False
USR48955,1,18103.49,1,0,0.0,0.0,18103.49,PENDING,False,True
USR48989,1,20620.33,1,0,0.0,0.0,20620.33,,,False
USR48992,1,3488.52,1,0,1.0,-1478.88,3488.52,,,False
USR48995,1,6285.3,1,0,0.0,0.0,6285.3,,,False
USR48999,2,17153.33,1,1,0.0,0.0,8576.665,VERIFIED,True,True
USR49002,1,11249.0,1,0,0.0,0.0,11249.0,VERIFIED,True,True
USR49005,1,21700.81,1,0,0.0,0.0,21700.81,,,False
USR49006,1,3257.57,1,0,0.0,0.0,3257.57,VERIFIED,False,True
USR49010,1,20570.78,1,0,0.0,0.0,20570.78,,,False
USR49017,1,2935.5,1,0,0.0,0.0,2935.5,,,False
USR49025,1,9968.57,1,0,0.0,0.0,9968.57,,,False
USR49030,1,19204.57,0,0,0.0,0.0,19204.57,,,False
USR49034,1,6344.19,1,0,0.0,0.0,6344.19,,,False
USR49035,1,16990.91,1,0,0.0,0.0,16990.91,,,False
USR49039,1,5859.22,0,1,0.0,0.0,5859.22,,,False
USR49041,1,14070.73,1,0,0.0,0.0,14070.73,,,False
USR49043,1,1291.25,1,0,0.0,0.0,1291.25,REJECTED,False,True
USR49048,1,23981.29,0,1,0.0,0.0,23981.29,,,False
