merchant_id_normalized,transaction_count,total_transaction_amount,successful_transaction_count,failed_transaction_count,chargeback_count,total_disputed_amount,avg_transaction_amount,chargeback_rate,disputed_amount_ratio,success_rate,failure_rate,merchant_status_clean,merchant_category_clean,mcc_clean,merchant_duplicate_entity_flag
MCH4535,3,46109.28,3,0,0.0,0.0,15369.76,0.0,0.0,1.0,0.0,,,,
MCH4537,1,5829.65,0,1,1.0,0.0,5829.65,1.0,0.0,0.0,1.0,,,,
MCH4538,2,35282.03,2,0,0.0,0.0,17641.015,0.0,0.0,1.0,0.0,ENABLED,FASHION,5699,False
MCH4540,1,12672.73,1,0,0.0,0.0,12672.73,0.0,0.0,1.0,0.0,LIVE,GARMENTS,5699,False
MCH4541,3,28335.77,3,0,0.0,0.0,9445.256666666666,0.0,0.0,1.0,0.0,,,,
MCH4542,1,3395.0,1,0,0.0,0.0,3395.0,0.0,0.0,1.0,0.0,,,,
MCH4543,3,22561.37,2,1,1.0,4947.89,7520.456666666666,0.3333333333333333,0.21930804733932382,0.6666666666666666,0.3333333333333333,,,,
MCH4544,3,12699.74,3,0,1.0,3065.07,4233.246666666667,0.3333333333333333,0.2413490354920652,1.0,0.0,LIVE,KIRANA,5411,False
MCH4545,3,13844.06,2,0,0.0,0.0,4614.6866666666665,0.0,0.0,0.6666666666666666,0.0,,,,
MCH4546,4,50932.740000000005,4,0,2.0,4608.0,12733.185000000001,0.5,0.09047225811923724,1.0,0.0,,,,
MCH4547,2,35184.97,2,0,0.0,0.0,17592.485,0.0,0.0,1.0,0.0,ACTIVE,RESTAURANT,5812,False
MCH4548,3,55425.79,2,1,1.0,1383.51,18475.263333333332,0.3333333333333333,0.024961484536350317,0.6666666666666666,0.3333333333333333,SUSPENDED,TRANSPRT,4131,True
MCH4549,4,46535.71,4,0,0.0,0.0,11633.9275,0.0,0.0,1.0,0.0,,,,
MCH4550,3,36860.56,3,0,0.0,0.0,12286.853333333333,0.0,0.0,1.0,0.0,,,,
MCH4551,3,38029.020000000004,3,0,0.0,0.0,12676.340000000002,0.0,0.0,1.0,0.0,ENABLED,APPAREL,5699,False
MCH4552,4,30748.510000000002,3,1,1.0,7404.88,7687.1275000000005,0.25,0.24082077473022268,0.75,0.25,ENABLED,TRANSPORTATION,4131,False
MCH4553,1,24234.05,1,0,0.0,0.0,24234.05,0.0,0.0,1.0,0.0,ACTIVE,RESTAURANTS,5812,False
MCH4554,4,48023.37,4,0,0.0,0.0,12005.8425,0.0,0.0,1.0,0.0,,,,
MCH4555,4,69707.22,3,1,1.0,1364.41,17426.805,0.25,0.019573438734179903,0.75,0.25,,,,
MCH4556,4,53458.899999999994,3,1,0.0,0.0,13364.724999999999,0.0,0.0,0.75,0.25,ACTIVE,HOSPITALITY,misc,True
MCH4557,5,14181.859999999999,4,1,0.0,0.0,2836.372,0.0,0.0,0.8,0.2,,,,
MCH4558,4,51857.420000000006,1,3,0.0,0.0,12964.355000000001,0.0,0.0,0.25,0.75,,,,
MCH4559,1,17843.0,1,0,0.0,0.0,17843.0,0.0,0.0,1.0,0.0,,,,
MCH4560,1,839.58,1,0,2.0,5814.0,839.58,2.0,6.92489101693704,1.0,0.0,ACTIVE,TELECOM,4814,False
MCH4561,1,17325.79,1,0,0.0,0.0,17325.79,0.0,0.0,1.0,0.0,,,,
MCH4562,4,65361.33,3,1,0.0,0.0,16340.3325,0.0,0.0,0.75,0.25,,,,
MCH4563,5,78199.58,4,1,0.0,0.0,15639.916000000001,0.0,0.0,0.8,0.2,,,,
MCH4564,5,69981.05,5,0,0.0,0.0,13996.210000000001,0.0,0.0,1.0,0.0,,,,
MCH4565,1,16199.45,1,0,0.0,0.0,16199.45,0.0,0.0,1.0,0.0,,,,
MCH4566,4,13488.58,3,1,1.0,-2226.56,3372.145,0.25,-0.16507000736919675,0.75,0.25,,,,
MCH4567,2,24705.510000000002,2,0,0.0,0.0,12352.755000000001,0.0,0.0,1.0,0.0,LIVE,HOTELS,7011,False
MCH4569,4,63534.5,3,0,1.0,0.0,15883.625,0.25,0.0,0.75,0.0,,,,
MCH4570,1,19830.64,1,0,0.0,0.0,19830.64,0.0,0.0,1.0,0.0,,,,
MCH4571,1,17006.0,1,0,0.0,0.0,17006.0,0.0,0.0,1.0,0.0,,,,
MCH4572,3,73681.17,2,1,0.0,0.0,24560.39,0.0,0.0,0.6666666666666666,0.3333333333333333,,,,
MCH4573,3,21715.16,1,2,0.0,0.0,7238.386666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,ACTIVE,PHONE SERVICE,4814,True
MCH4574,1,13666.0,1,0,0.0,0.0,13666.0,0.0,0.0,1.0,0.0,ACTIVE,DEPARTMENT STORE,5311,False
MCH4576,1,8937.48,1,0,0.0,0.0,8937.48,0.0,0.0,1.0,0.0,,,,
MCH4577,4,37443.11,3,0,0.0,0.0,9360.7775,0.0,0.0,0.75,0.0,ACTIVE,RESTAURANT,5812,True
MCH4578,6,63817.2,6,0,2.0,2675.8900000000003,10636.199999999999,0.3333333333333333,0.04193054537021368,1.0,0.0,INACTIVE,BOOK STORE,5942,True
MCH4579,3,6325.76,2,0,1.0,2075.0,2108.5866666666666,0.3333333333333333,0.3280238263860785,0.6666666666666666,0.0,,,,
MCH4580,3,31596.47,3,0,0.0,0.0,10532.156666666668,0.0,0.0,1.0,0.0,,,,
MCH4581,1,15138.96,1,0,0.0,0.0,15138.96,0.0,0.0,1.0,0.0,INACTIVE,RESTAURANTS,5812,True
MCH4582,3,24421.2,2,1,1.0,2917.55,8140.400000000001,0.3333333333333333,0.11946792131426794,0.6666666666666666,0.3333333333333333,ACTIVE,PHONE SERVICE,misc,False
MCH4583,2,36154.67,2,0,1.0,1922.11,18077.335,0.5,0.0531635332309768,1.0,0.0,ACTIVE,FOOD,5812,True
MCH4584,2,-4038.05,2,0,0.0,0.0,-2019.025,0.0,0.0,1.0,0.0,,,,
MCH4585,1,23284.65,1,0,0.0,0.0,23284.65,0.0,0.0,1.0,0.0,,,,
MCH4586,2,35079.55,1,1,0.0,0.0,17539.775,0.0,0.0,0.5,0.5,,,,
MCH4587,4,45985.88,4,0,0.0,0.0,11496.47,0.0,0.0,1.0,0.0,ACTIVE,RETAIL,5311,True
MCH4588,3,41214.11,3,0,0.0,0.0,13738.036666666667,0.0,0.0,1.0,0.0,LIVE,FOOD,UNKNOWN,False
MCH4589,2,47324.380000000005,1,1,1.0,0.0,23662.190000000002,0.5,0.0,0.5,0.5,ENABLED,GARMENTS,5699,True
MCH4590,3,37622.240000000005,3,0,0.0,0.0,12540.746666666668,0.0,0.0,1.0,0.0,,,,
MCH4591,2,39265.35,2,0,1.0,2027.64,19632.675,0.5,0.051639422544304335,1.0,0.0,,,,
MCH4592,2,8247.699999999999,2,0,1.0,1080.46,4123.849999999999,0.5,0.13100137007893112,1.0,0.0,,,,
MCH4593,2,32099.02,2,0,1.0,303.26,16049.51,0.5,0.00944764045755914,1.0,0.0,ENABLED,HOSPITALITY,7011,False
MCH4596,2,23403.24,2,0,0.0,0.0,11701.62,0.0,0.0,1.0,0.0,,,,
MCH4597,1,7194.9,1,0,0.0,0.0,7194.9,0.0,0.0,1.0,0.0,,,,
MCH4598,1,3472.3,0,1,1.0,2467.08,3472.3,1.0,0.710503124730006,0.0,1.0,,,,
MCH4600,2,22206.63,2,0,0.0,0.0,11103.315,0.0,0.0,1.0,0.0,INACTIVE,DEPARTMENT STORES,5311,False
MCH4601,1,9228.37,1,0,0.0,0.0,9228.37,0.0,0.0,1.0,0.0,,,,
MCH4602,2,36310.39,2,0,0.0,0.0,18155.195,0.0,0.0,1.0,0.0,,,,
MCH4603,1,8984.16,1,0,0.0,0.0,8984.16,0.0,0.0,1.0,0.0,,,,
MCH4604,1,2253.09,1,0,0.0,0.0,2253.09,0.0,0.0,1.0,0.0,ACTIVE,CLOTHS,5699,False
MCH4605,1,12608.28,1,0,0.0,0.0,12608.28,0.0,0.0,1.0,0.0,LIVE,STATIONERY,5942,False
MCH4606,1,19372.95,0,1,0.0,0.0,19372.95,0.0,0.0,0.0,1.0,ACTIVE,HOTELS,7011,True
MCH4607,2,12768.11,1,1,0.0,0.0,6384.055,0.0,0.0,0.5,0.5,,,,
MCH4608,6,79411.76,5,1,1.0,3429.16,13235.293333333333,0.16666666666666666,0.04318201737374918,0.8333333333333334,0.16666666666666666,LIVE,APPAREL,5699,False
MCH4609,3,30656.75,2,1,0.0,0.0,10218.916666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,,,,
MCH4610,2,16644.989999999998,1,0,0.0,0.0,8322.494999999999,0.0,0.0,0.5,0.0,ENABLED,BOOKS_STATIONERY,5942.0,False
MCH4611,3,28225.1,2,1,0.0,0.0,9408.366666666667,0.0,0.0,0.6666666666666666,0.3333333333333333,,,,
MCH4612,2,14604.49,2,0,1.0,1314.21,7302.245,0.5,0.08998670956671545,1.0,0.0,,,,
MCH4613,4,44248.35,3,1,1.0,4227.03,11062.0875,0.25,0.09552966381797287,0.75,0.25,DISABLED,GARMENTS,5699,True
MCH4614,2,24444.440000000002,2,0,1.0,1723.81,12222.220000000001,0.5,0.0705195128217296,1.0,0.0,ACTIVE,STATIONERY,5942,True
MCH4615,2,49457.81,2,0,0.0,0.0,24728.905,0.0,0.0,1.0,0.0,,,,
MCH4617,2,24812.73,2,0,0.0,0.0,12406.365,0.0,0.0,1.0,0.0,,,,
MCH4618,2,27965.739999999998,0,2,0.0,0.0,13982.869999999999,0.0,0.0,0.0,1.0,,,,
MCH4619,2,14443.59,2,0,1.0,15086.0,7221.795,0.5,1.044477169457178,1.0,0.0,,,,
MCH4620,2,21451.079999999998,2,0,0.0,0.0,10725.539999999999,0.0,0.0,1.0,0.0,,,,
MCH4621,6,93950.46,6,0,0.0,0.0,15658.410000000002,0.0,0.0,1.0,0.0,ACTIVE,STATIONERY,5942,True
MCH4622,2,35468.14,1,1,0.0,0.0,17734.07,0.0,0.0,0.5,0.5,LIVE,HOTEL_LODGING,7011.0,False
MCH4623,2,29583.170000000002,2,0,0.0,0.0,14791.585000000001,0.0,0.0,1.0,0.0,ACTIVE,MISCELLANEOUS,5999,True
MCH4624,1,21930.2,1,0,0.0,0.0,21930.2,0.0,0.0,1.0,0.0,ACTIVE,MISCELLANEOUS,5999,True
MCH4625,2,9734.779999999999,2,0,0.0,0.0,4867.389999999999,0.0,0.0,1.0,0.0,,,,
MCH4626,5,64275.96,5,0,0.0,0.0,12855.192,0.0,0.0,1.0,0.0,LIVE,RETAIL OTHER,5999,False
MCH4627,4,39623.340000000004,4,0,1.0,685.65,9905.835000000001,0.25,0.017304194951763278,1.0,0.0,ACTIVE,CLOTHS,5699,False
MCH4628,1,1350.33,1,0,0.0,0.0,1350.33,0.0,0.0,1.0,0.0,,,,
MCH4630,3,50425.729999999996,2,0,0.0,0.0,16808.576666666664,0.0,0.0,0.6666666666666666,0.0,LIVE,MISC RETAIL,5999,True
MCH4631,3,55656.259999999995,3,0,0.0,0.0,18552.086666666666,0.0,0.0,1.0,0.0,,,,
MCH4632,1,21516.51,1,0,0.0,0.0,21516.51,0.0,0.0,1.0,0.0,,,,
MCH4634,1,18734.77,1,0,0.0,0.0,18734.77,0.0,0.0,1.0,0.0,,,,
MCH4635,2,20642.78,2,0,0.0,0.0,10321.39,0.0,0.0,1.0,0.0,,,,
MCH4636,3,46837.72,2,1,0.0,0.0,15612.573333333334,0.0,0.0,0.6666666666666666,0.3333333333333333,LIVE,APPAREL,5699,False
MCH4637,2,8300.36,2,0,0.0,0.0,4150.18,0.0,0.0,1.0,0.0,LIVE,GROCERY STORES,5411,False
MCH4638,2,25725.87,2,0,0.0,0.0,12862.935,0.0,0.0,1.0,0.0,,,,
MCH4641,1,12165.78,1,0,0.0,0.0,12165.78,0.0,0.0,1.0,0.0,ENABLED,RETAIL,5311,False
MCH4642,2,43869.47,1,1,0.0,0.0,21934.735,0.0,0.0,0.5,0.5,SUSPENDED,GROCERY_STORE,5411,False
MCH4643,4,31350.09,3,1,0.0,0.0,7837.5225,0.0,0.0,0.75,0.25,SUSPENDED,BOOKS,5942,True
MCH4644,4,77057.45999999999,4,0,0.0,0.0,19264.364999999998,0.0,0.0,1.0,0.0,,,,
MCH4645,4,45195.33,4,0,0.0,0.0,11298.8325,0.0,0.0,1.0,0.0,,,,
MCH4646,5,58590.21,4,1,0.0,0.0,11718.042,0.0,0.0,0.8,0.2,,,,
MCH4647,2,22152.97,2,0,0.0,0.0,11076.485,0.0,0.0,1.0,0.0,,,,
MCH4648,4,49887.979999999996,3,1,0.0,0.0,12471.994999999999,0.0,0.0,0.75,0.25,ACTIVE,CLOTHING,5699,False
MCH4649,2,8825.0,1,0,0.0,0.0,4412.5,0.0,0.0,0.5,0.0,ACTIVE,HOTELS,7011,False
MCH4650,5,50309.28,3,2,0.0,0.0,10061.856,0.0,0.0,0.6,0.4,,,,
MCH4651,2,21183.0,1,1,0.0,0.0,10591.5,0.0,0.0,0.5,0.5,LIVE,OTHER,5999.0,False
MCH4652,4,78053.11,3,0,0.0,0.0,19513.2775,0.0,0.0,0.75,0.0,ACTIVE,TRANSPORTATION,4131,True
MCH4653,3,35290.39,3,0,0.0,0.0,11763.463333333333,0.0,0.0,1.0,0.0,,,,
MCH4654,2,21261.28,2,0,0.0,0.0,10630.64,0.0,0.0,1.0,0.0,,,,
MCH4655,2,16909.12,1,1,0.0,0.0,8454.56,0.0,0.0,0.5,0.5,,,,
MCH4656,2,12397.830000000002,2,0,0.0,0.0,6198.915000000001,0.0,0.0,1.0,0.0,ACTIVE,BOOK STORE,5942,True
MCH4657,6,38337.56,5,1,1.0,3336.11,6389.593333333333,0.16666666666666666,0.08701936169125005,0.8333333333333334,0.16666666666666666,,,,
MCH4658,2,20917.0,2,0,0.0,0.0,10458.5,0.0,0.0,1.0,0.0,ACTIVE,RETAIL,5311,False
MCH4659,5,30040.190000000002,5,0,0.0,0.0,6008.0380000000005,0.0,0.0,1.0,0.0,,,,
MCH4660,2,3756.89,2,0,1.0,955.91,1878.445,0.5,0.25444183886139865,1.0,0.0,,,,
MCH4661,3,37408.85,3,0,0.0,0.0,12469.616666666667,0.0,0.0,1.0,0.0,,,,
MCH4662,1,21326.81,1,0,0.0,0.0,21326.81,0.0,0.0,1.0,0.0,,,,
MCH4663,3,43222.0,3,0,0.0,0.0,14407.333333333334,0.0,0.0,1.0,0.0,,,,
MCH4664,2,25718.13,1,1,0.0,0.0,12859.065,0.0,0.0,0.5,0.5,,,,
MCH4665,3,46405.38,3,0,2.0,2613.46,15468.46,0.6666666666666666,0.05631803898599689,1.0,0.0,,,,
MCH4666,4,37023.479999999996,4,0,0.0,0.0,9255.869999999999,0.0,0.0,1.0,0.0,,,,
MCH4667,1,5119.0,1,0,1.0,1011.36,5119.0,1.0,0.19756983785895682,1.0,0.0,ACTIVE,FOOD,5812,True
MCH4668,2,32133.949999999997,2,0,0.0,0.0,16066.974999999999,0.0,0.0,1.0,0.0,,,,
MCH4669,3,26247.979999999996,1,1,1.0,-10021.84,8749.326666666666,0.3333333333333333,-0.38181376243048043,0.3333333333333333,0.3333333333333333,INACTIVE,BUS/TAXI,4131,True
MCH4670,1,8533.25,0,1,0.0,0.0,8533.25,0.0,0.0,0.0,1.0,,,,
MCH4671,4,9518.669999999998,3,1,2.0,-3366.2200000000003,2379.6674999999996,0.5,-0.35364394395435506,0.75,0.25,,,,
MCH4672,4,71033.9,4,0,1.0,841.13,17758.475,0.25,0.011841247629652885,1.0,0.0,ENABLED,STATIONERY,5942,False
MCH4673,2,34090.47,2,0,0.0,0.0,17045.235,0.0,0.0,1.0,0.0,,,,
MCH4674,2,25619.72,1,0,0.0,0.0,12809.86,0.0,0.0,0.5,0.0,ACTIVE,APPAREL,5699,False
MCH4675,3,25780.82,3,0,0.0,0.0,8593.606666666667,0.0,0.0,1.0,0.0,ACTIVE,BOOKS,,False
MCH4676,2,32814.35,1,1,0.0,0.0,16407.175,0.0,0.0,0.5,0.5,LIVE,OTHER,5999,False
MCH4677,3,37283.11,3,0,1.0,0.0,12427.703333333333,0.3333333333333333,0.0,1.0,0.0,DISABLED,STATIONERY,5942,False
MCH4678,1,1631.19,1,0,0.0,0.0,1631.19,0.0,0.0,1.0,0.0,ACTIVE,CHEMIST,5912,False
MCH4679,1,24596.14,1,0,1.0,3972.17,24596.14,1.0,0.1614956655800463,1.0,0.0,,,,
MCH4680,2,14568.91,2,0,0.0,0.0,7284.455,0.0,0.0,1.0,0.0,,,,
MCH4682,1,24649.5,1,0,1.0,1790.94,24649.5,1.0,0.07265624049169354,1.0,0.0,ACTIVE,TRANSPORTATION,4131,True
MCH4683,3,32593.52,2,0,0.0,0.0,10864.506666666666,0.0,0.0,0.6666666666666666,0.0,,,,
MCH4685,4,10703.090000000004,2,1,0.0,0.0,2675.772500000001,0.0,0.0,0.5,0.25,SUSPENDED,BOOKS,,True
MCH4686,4,36147.11,2,2,0.0,0.0,9036.7775,0.0,0.0,0.5,0.5,,,,
MCH4688,3,33296.03999999999,3,0,1.0,1624.65,11098.679999999998,0.3333333333333333,0.048794090828819296,1.0,0.0,SUSPENDED,STATIONERY,5942,True
MCH4689,1,11843.76,1,0,0.0,0.0,11843.76,0.0,0.0,1.0,0.0,,,,
MCH4690,5,56347.33,5,0,1.0,290.31,11269.466,0.2,0.005152151841089897,1.0,0.0,HOLD,OTHER,5999,True
MCH4691,2,37931.259999999995,2,0,1.0,2235.82,18965.629999999997,0.5,0.05894399500570243,1.0,0.0,ACTIVE,HOTELS,7011,False
MCH4692,1,11662.82,1,0,0.0,0.0,11662.82,0.0,0.0,1.0,0.0,ENABLED,TRAVEL,4131,True
MCH4694,3,25943.56,3,0,0.0,0.0,8647.853333333334,0.0,0.0,1.0,0.0,,,,
MCH4696,1,9118.88,1,0,0.0,0.0,9118.88,0.0,0.0,1.0,0.0,,,,
MCH4697,1,13144.62,1,0,0.0,0.0,13144.62,0.0,0.0,1.0,0.0,,,,
MCH4698,2,9124.59,2,0,0.0,0.0,4562.295,0.0,0.0,1.0,0.0,,,,
MCH4699,1,9339.0,1,0,1.0,589.34,9339.0,1.0,0.06310525752221866,1.0,0.0,ACTIVE,HOTEL_LODGING,7011,False
MCH4700,3,34958.56,3,0,0.0,0.0,11652.853333333333,0.0,0.0,1.0,0.0,ACTIVE,APPAREL,,False
MCH4702,2,14326.35,1,0,0.0,0.0,7163.175,0.0,0.0,0.5,0.0,ACTIVE,RETAIL,5311,False
MCH4703,3,36819.189999999995,3,0,1.0,4100.6,12273.063333333332,0.3333333333333333,0.11137127133975519,1.0,0.0,,,,
MCH4704,4,87843.81,1,3,0.0,0.0,21960.9525,0.0,0.0,0.25,0.75,,,,
MCH4705,1,19008.09,1,0,1.0,0.0,19008.09,1.0,0.0,1.0,0.0,,,,
MCH4706,4,49197.509999999995,2,2,0.0,0.0,12299.377499999999,0.0,0.0,0.5,0.5,LIVE,DEPARTMENT STORE,5311,True
MCH4707,1,2073.48,1,0,0.0,0.0,2073.48,0.0,0.0,1.0,0.0,,,,
MCH4708,1,24617.0,1,0,0.0,0.0,24617.0,0.0,0.0,1.0,0.0,ACTIVE,MISCELLANEOUS,5999,True
MCH4709,2,-2324.5300000000007,2,0,0.0,0.0,-1162.2650000000003,0.0,0.0,1.0,0.0,LIVE,PHONE SERVICE,4814,True
MCH4710,3,37726.03,3,0,0.0,0.0,12575.343333333332,0.0,0.0,1.0,0.0,,,,
MCH4711,1,742.19,1,0,0.0,0.0,742.19,0.0,0.0,1.0,0.0,,,,
MCH4712,2,19532.64,2,0,0.0,0.0,9766.32,0.0,0.0,1.0,0.0,ENABLED,MEDICAL_STORE,5912.0,True
MCH4713,1,21407.54,1,0,0.0,0.0,21407.54,0.0,0.0,1.0,0.0,ACTIVE,CLOTHING,,False
MCH4714,3,43410.15,2,1,1.0,3989.1,14470.050000000001,0.3333333333333333,0.0918932553792143,0.6666666666666666,0.3333333333333333,,,,
MCH4715,1,23173.42,1,0,0.0,0.0,23173.42,0.0,0.0,1.0,0.0,,,,
MCH4716,2,18480.55,2,0,0.0,0.0,9240.275,0.0,0.0,1.0,0.0,LIVE,GROCERIES,5411,True
MCH4717,1,15305.86,0,0,0.0,0.0,15305.86,0.0,0.0,0.0,0.0,LIVE,TRANSPORTATION,4131,False
MCH4719,3,13660.61,3,0,0.0,0.0,4553.536666666667,0.0,0.0,1.0,0.0,,,,
MCH4720,2,43991.72,1,1,0.0,0.0,21995.86,0.0,0.0,0.5,0.5,ENABLED,KIRANA,5411,False
MCH4721,1,6906.82,1,0,0.0,0.0,6906.82,0.0,0.0,1.0,0.0,,,,
MCH4722,2,22051.93,2,0,1.0,1407.0,11025.965,0.5,0.06380393915634595,1.0,0.0,,,,
MCH4723,3,47996.67,3,0,0.0,0.0,15998.89,0.0,0.0,1.0,0.0,ACTIVE,RETAIL OTHER,5999,False
MCH4724,2,-6198.799999999999,2,0,0.0,0.0,-3099.3999999999996,0.0,0.0,1.0,0.0,,,,
MCH4725,2,23460.77,2,0,0.0,0.0,11730.385,0.0,0.0,1.0,0.0,ACTIVE,DEPT_STORE,5311.0,False
MCH4726,2,-7861.91,1,1,1.0,506.18,-3930.955,0.5,0.0,0.5,0.5,,,,
MCH4727,1,5108.18,1,0,0.0,0.0,5108.18,0.0,0.0,1.0,0.0,ACTIVE,DEPARTMENT STORE,5311,True
MCH4728,2,10707.650000000001,1,0,0.0,0.0,5353.825000000001,0.0,0.0,0.5,0.0,,,,
MCH4729,1,23653.43,1,0,0.0,0.0,23653.43,0.0,0.0,1.0,0.0,ACTIVE,HOTEL,7011,True
MCH4730,4,38730.6,4,0,0.0,0.0,9682.65,0.0,0.0,1.0,0.0,,,,
MCH4731,2,12329.87,2,0,0.0,0.0,6164.935,0.0,0.0,1.0,0.0,,,,
MCH4732,1,512.84,1,0,0.0,0.0,512.84,0.0,0.0,1.0,0.0,ACTIVE,EATING PLACE,5812,False
MCH4733,6,65845.99,5,1,0.0,0.0,10974.331666666667,0.0,0.0,0.8333333333333334,0.16666666666666666,LIVE,GROCERY_STORE,5411,False
MCH4734,3,45648.409999999996,3,0,0.0,0.0,15216.136666666665,0.0,0.0,1.0,0.0,,,,
MCH4735,3,46531.15,2,0,1.0,10091.73,15510.383333333333,0.3333333333333333,0.21688116455320788,0.6666666666666666,0.0,,,,
MCH4736,2,40563.59,2,0,0.0,0.0,20281.795,0.0,0.0,1.0,0.0,ACTIVE,STATIONERY,5942,True
MCH4737,2,33812.06,2,0,0.0,0.0,16906.03,0.0,0.0,1.0,0.0,DISABLED,STATIONERY,5942.0,False
MCH4739,3,39155.93,3,0,1.0,6753.79,13051.976666666667,0.3333333333333333,0.17248447425460206,1.0,0.0,LIVE,GROCERY STORES,5411,True
MCH4740,1,3418.0,1,0,0.0,0.0,3418.0,0.0,0.0,1.0,0.0,,,,
MCH4741,2,32196.43,2,0,0.0,0.0,16098.215,0.0,0.0,1.0,0.0,ACTIVE,MISCELLANEOUS,,False
MCH4742,3,32293.260000000002,2,0,0.0,0.0,10764.42,0.0,0.0,0.6666666666666666,0.0,,,,
MCH4743,1,5074.4,1,0,0.0,0.0,5074.4,0.0,0.0,1.0,0.0,DISABLED,CHEMIST,,False
MCH4744,3,46747.8,3,0,0.0,0.0,15582.6,0.0,0.0,1.0,0.0,CLOSED,STATIONERY,5942,False
MCH4745,2,3467.98,2,0,0.0,0.0,1733.99,0.0,0.0,1.0,0.0,ACTIVE,DEPT_STORE,5311.0,True
MCH4746,3,36242.619999999995,3,0,0.0,0.0,12080.873333333331,0.0,0.0,1.0,0.0,CLOSED,MISCELLANEOUS,5999,False
MCH4747,4,60013.31,3,1,0.0,0.0,15003.3275,0.0,0.0,0.75,0.25,CLOSED,TRAVEL,4131,False
MCH4748,1,5978.0,1,0,0.0,0.0,5978.0,0.0,0.0,1.0,0.0,,,,
MCH4749,3,27743.77,3,0,2.0,9041.04,9247.923333333334,0.6666666666666666,0.3258764039638449,1.0,0.0,ACTIVE,HOTELS,7011,False
MCH4750,1,6010.76,1,0,1.0,0.0,6010.76,1.0,0.0,1.0,0.0,,,,
MCH4751,2,24080.620000000003,2,0,1.0,-2108.75,12040.310000000001,0.5,-0.08757041969849612,1.0,0.0,,,,
MCH4753,3,49297.8,2,0,1.0,0.0,16432.600000000002,0.3333333333333333,0.0,0.6666666666666666,0.0,,,,
MCH4755,2,33388.25,2,0,0.0,0.0,16694.125,0.0,0.0,1.0,0.0,,,,
MCH4756,1,24481.75,1,0,0.0,0.0,24481.75,0.0,0.0,1.0,0.0,,,,
MCH4758,2,5109.42,1,1,1.0,1101.44,2554.71,0.5,0.21557045613787867,0.5,0.5,,,,
MCH4759,2,17411.8,1,1,0.0,0.0,8705.9,0.0,0.0,0.5,0.5,,,,
MCH4760,3,26504.35,3,0,0.0,0.0,8834.783333333333,0.0,0.0,1.0,0.0,ACTIVE,PHONE SERVICE,4814.0,False
MCH4761,1,3673.9,1,0,0.0,0.0,3673.9,0.0,0.0,1.0,0.0,INACTIVE,PHARMACY,5912,False
MCH4762,5,69884.13,4,0,1.0,2595.11,13976.826000000001,0.2,0.03713446815464398,0.8,0.0,,,,
MCH4763,1,18647.1,1,0,0.0,0.0,18647.1,0.0,0.0,1.0,0.0,,,,
MCH4764,3,57557.76,3,0,0.0,0.0,19185.920000000002,0.0,0.0,1.0,0.0,,,,
MCH4765,4,38635.29,4,0,2.0,4085.21,9658.8225,0.5,0.10573778532528162,1.0,0.0,ACTIVE,CLOTHING,5699.0,True
MCH4766,2,4719.26,2,0,0.0,0.0,2359.63,0.0,0.0,1.0,0.0,,,,
MCH4767,2,40002.03,2,0,0.0,0.0,20001.015,0.0,0.0,1.0,0.0,DISABLED,PHONE SERVICE,,False
MCH4768,5,36459.05,5,0,2.0,2977.0,7291.81,0.4,0.08165325207321639,1.0,0.0,,,,
MCH4769,2,18682.45,2,0,0.0,0.0,9341.225,0.0,0.0,1.0,0.0,ACTIVE,APPAREL,5699,True
MCH4770,4,48599.18,4,0,0.0,0.0,12149.795,0.0,0.0,1.0,0.0,INACTIVE,GROCERY_STORE,5411,False
MCH4772,3,32698.03,2,0,0.0,0.0,10899.343333333332,0.0,0.0,0.6666666666666666,0.0,,,,
MCH4773,2,11273.28,1,1,0.0,0.0,5636.64,0.0,0.0,0.5,0.5,,,,
MCH4774,5,61501.93,3,1,0.0,0.0,12300.386,0.0,0.0,0.6,0.2,ACTIVE,DEPT_STORE,5311,False
MCH4775,2,23629.73,2,0,1.0,6403.5,11814.865,0.5,0.27099336302192195,1.0,0.0,DISABLED,PHONE SERVICE,4814,False
MCH4776,4,58643.55,4,0,2.0,7119.78,14660.8875,0.5,0.12140772514624369,1.0,0.0,ACTIVE,GROCERY STORES,5411,True
MCH4777,1,10401.31,1,0,0.0,0.0,10401.31,0.0,0.0,1.0,0.0,ACTIVE,MOBILE RECHARGE,4814,False
MCH4778,1,6426.85,1,0,0.0,0.0,6426.85,0.0,0.0,1.0,0.0,ENABLED,TRANSPORTATION,4131,False
MCH4779,4,53783.85,3,1,0.0,0.0,13445.9625,0.0,0.0,0.75,0.25,,,,
MCH4780,1,4785.73,1,0,0.0,0.0,4785.73,0.0,0.0,1.0,0.0,,,,
MCH4781,2,32878.770000000004,1,1,0.0,0.0,16439.385000000002,0.0,0.0,0.5,0.5,ENABLED,RETAIL,misc,True
MCH4782,3,7524.499999999998,3,0,0.0,0.0,2508.166666666666,0.0,0.0,1.0,0.0,ACTIVE,HOTEL,7011,False
MCH4783,3,41177.44,3,0,2.0,6594.92,13725.813333333334,0.6666666666666666,0.16015857226675578,1.0,0.0,,,,
MCH4784,4,63576.020000000004,3,1,1.0,3741.98,15894.005000000001,0.25,0.058858355713364875,0.75,0.25,,,,
