user_id_normalized,transaction_count,total_transaction_amount,avg_transaction_amount,median_transaction_amount,amount_std,successful_transaction_count,failed_transaction_count,pending_transaction_count,success_rate,failure_rate,pending_rate,chargeback_transaction_count,chargeback_rate,total_disputed_amount,avg_disputed_amount,median_disputed_amount,max_disputed_amount,dispute_after_7_days_count,dispute_after_7_days_rate,unique_merchant_count,unique_category_count,negative_transaction_count,missing_utr_count,kyc_status,kyc_match_flag,kyc_duplicate_entity_flag
USR44812,1,215.82,215.82,215.82,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR44816,1,4784.64,4784.64,4784.64,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR44818,2,18219.57,9109.785,9109.785,2362.42254274082,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,0,0,0,KYC_DONE,True,False
USR44825,2,39131.81,19565.905,19565.905,1013.6304997631039,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,False,False
USR44832,2,22390.32,11195.16,11195.16,1788.4003288413924,1,0,1,0.5,0.0,0.5,0,0.0,0.0,,,,0,0.0,2,0,0,0,VERIFIED,True,False
USR44834,1,16322.13,16322.13,16322.13,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR44848,1,6853.32,6853.32,6853.32,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR44849,1,14944.75,14944.75,14944.75,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,True
USR44850,1,20227.5,20227.5,20227.5,,1,0,0,1.0,0.0,0.0,1,1.0,1085.0,1085.0,1085.0,1085.0,0,0.0,1,1,0,0,REJECTED,True,False
USR44854,1,4401.12,4401.12,4401.12,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR44862,1,9103.37,9103.37,9103.37,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR44865,1,22038.0,22038.0,22038.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR44866,1,14506.42,14506.42,14506.42,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR44867,1,12970.97,12970.97,12970.97,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR44870,1,14523.41,14523.41,14523.41,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR44881,1,10099.29,10099.29,10099.29,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR44883,2,27455.91,13727.955,13727.955,10712.292968382166,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,1,UNKNOWN,False,False
USR44887,1,14001.66,14001.66,14001.66,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,KYC_DONE,True,True
USR44894,1,14164.1,14164.1,14164.1,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR44899,1,12047.24,12047.24,12047.24,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR44900,1,1734.06,1734.06,1734.06,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR44917,2,18195.800000000003,9097.900000000001,9097.900000000001,11084.506906930954,2,0,0,1.0,0.0,0.0,1,0.5,3506.74,3506.74,3506.74,3506.74,1,1.0,2,1,0,0,KYC_DONE,True,False
USR44937,1,18874.26,18874.26,18874.26,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR44943,1,14296.34,14296.34,14296.34,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR44944,1,5890.79,5890.79,5890.79,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,VERIFIED,True,False
USR44948,1,1873.02,1873.02,1873.02,,1,0,0,1.0,0.0,0.0,1,1.0,985.19,985.19,985.19,985.19,1,1.0,1,1,0,0,VERIFIED,True,False
USR44953,1,17068.6,17068.6,17068.6,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR44960,1,12685.8,12685.8,12685.8,,1,0,0,1.0,0.0,0.0,1,1.0,2080.17,2080.17,2080.17,2080.17,1,1.0,1,0,0,0,KYC_DONE,True,False
USR44961,1,20665.51,20665.51,20665.51,,1,0,0,1.0,0.0,0.0,1,1.0,3118.57,3118.57,3118.57,3118.57,0,0.0,1,1,0,0,VERIFIED,True,False
USR44965,1,11396.96,11396.96,11396.96,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR44967,1,11051.92,11051.92,11051.92,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR44983,1,14398.29,14398.29,14398.29,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR44995,1,15876.51,15876.51,15876.51,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR44997,2,22327.81,11163.905,11163.905,14963.928053758145,1,1,0,0.5,0.5,0.0,1,0.5,0.0,0.0,0.0,0.0,0,0.0,2,2,0,0,UNKNOWN,False,False
USR45002,1,21839.62,21839.62,21839.62,,1,0,0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,VERIFIED,True,False
USR45003,3,24525.359999999997,8175.119999999999,4313.0,9569.701282678576,3,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,3,2,0,0,UNKNOWN,False,False
USR45006,1,21155.0,21155.0,21155.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45010,1,16248.2,16248.2,16248.2,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45013,1,4736.58,4736.58,4736.58,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45018,1,24582.18,24582.18,24582.18,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR45027,1,19742.56,19742.56,19742.56,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45031,1,22106.02,22106.02,22106.02,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45033,1,18711.41,18711.41,18711.41,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR45036,1,1438.92,1438.92,1438.92,,1,0,0,1.0,0.0,0.0,1,1.0,2069.0,2069.0,2069.0,2069.0,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45038,1,13942.38,13942.38,13942.38,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45039,2,24864.09,12432.045,12432.045,6190.712798220411,1,1,0,0.5,0.5,0.0,1,0.5,8720.88,8720.88,8720.88,8720.88,1,1.0,2,0,0,0,VERIFIED,True,True
USR45063,1,3987.6,3987.6,3987.6,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR45066,1,3962.67,3962.67,3962.67,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45077,1,6492.2,6492.2,6492.2,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45083,2,23910.86,11955.43,11955.43,11720.39389311639,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR45084,1,24039.15,24039.15,24039.15,,1,0,0,1.0,0.0,0.0,1,1.0,4720.79,4720.79,4720.79,4720.79,1,1.0,1,1,0,0,VERIFIED,True,True
USR45085,1,22998.0,22998.0,22998.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45092,1,6595.15,6595.15,6595.15,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,REJECTED,True,True
USR45095,1,2852.91,2852.91,2852.91,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNDER REVIEW,True,False
USR45098,1,1290.48,1290.48,1290.48,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,KYC_DONE,True,False
USR45101,2,31424.82,15712.41,15712.41,5095.3124702808955,1,1,0,0.5,0.5,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,1,VERIFIED,True,True
USR45102,1,6448.22,6448.22,6448.22,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,False,False
USR45116,1,12752.22,12752.22,12752.22,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45124,1,17995.04,17995.04,17995.04,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45125,1,7425.0,7425.0,7425.0,,0,1,0,0.0,1.0,0.0,1,1.0,1547.17,1547.17,1547.17,1547.17,0,0.0,1,0,0,0,KYC_DONE,True,True
USR45128,1,22535.98,22535.98,22535.98,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,KYC_DONE,True,False
USR45133,1,23920.8,23920.8,23920.8,,1,0,0,1.0,0.0,0.0,1,1.0,3145.24,3145.24,3145.24,3145.24,0,0.0,1,0,0,0,VERIFIED,True,False
USR45142,1,22635.28,22635.28,22635.28,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45153,1,15330.68,15330.68,15330.68,,1,0,0,1.0,0.0,0.0,1,1.0,2316.9,2316.9,2316.9,2316.9,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45154,1,5847.14,5847.14,5847.14,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45155,1,12769.41,12769.41,12769.41,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR45160,1,12923.23,12923.23,12923.23,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45169,1,21065.03,21065.03,21065.03,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45173,1,17835.91,17835.91,17835.91,,1,0,0,1.0,0.0,0.0,1,1.0,6398.47,6398.47,6398.47,6398.47,1,1.0,1,1,0,0,UNKNOWN,False,False
USR45181,1,18375.8,18375.8,18375.8,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45182,1,9543.47,9543.47,9543.47,,1,0,0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,0,VERIFIED,True,False
USR45186,1,22903.61,22903.61,22903.61,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45195,1,11664.7,11664.7,11664.7,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR45196,1,2514.28,2514.28,2514.28,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45201,1,6428.22,6428.22,6428.22,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR45203,1,5936.33,5936.33,5936.33,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45210,1,5268.41,5268.41,5268.41,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,KYC_DONE,True,False
USR45214,2,-5019.93,-2509.965,-2509.965,11848.231728087107,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,1,1,PENDING,True,False
USR45215,1,-789.06,-789.06,-789.06,,1,0,0,1.0,0.0,0.0,1,1.0,7477.0,7477.0,7477.0,7477.0,0,0.0,1,1,1,0,UNKNOWN,False,False
USR45222,2,26558.07,13279.035,13279.035,5198.641984215684,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,REJECTED,True,False
USR45240,1,8340.86,8340.86,8340.86,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45251,1,15811.32,15811.32,15811.32,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45256,1,3977.82,3977.82,3977.82,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,PENDING,True,False
USR45257,1,5919.73,5919.73,5919.73,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45260,1,7792.03,7792.03,7792.03,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45264,2,6820.28,3410.14,3410.14,3416.3722711671808,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,0,UNKNOWN,False,False
USR45273,1,17670.13,17670.13,17670.13,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,True
USR45274,1,21118.2,21118.2,21118.2,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45275,2,25022.3,12511.15,12511.15,1582.603971244859,1,1,0,0.5,0.5,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,KYC_DONE,True,True
USR45276,1,1172.5,1172.5,1172.5,,1,0,0,1.0,0.0,0.0,1,1.0,987.42,987.42,987.42,987.42,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45289,1,5927.58,5927.58,5927.58,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45290,1,13132.31,13132.31,13132.31,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45291,1,14224.63,14224.63,14224.63,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45296,1,13189.56,13189.56,13189.56,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR45300,1,18705.0,18705.0,18705.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,REJECTED,True,False
USR45301,1,18515.33,18515.33,18515.33,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45302,1,17113.97,17113.97,17113.97,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,PENDING,True,True
USR45304,1,12044.02,12044.02,12044.02,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45305,2,17737.78,8868.89,8868.89,9776.826052211423,1,0,1,0.5,0.0,0.5,0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,False,False
USR45308,1,17642.32,17642.32,17642.32,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,False,False
USR45312,1,15380.59,15380.59,15380.59,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45319,1,13828.86,13828.86,13828.86,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45331,1,3165.82,3165.82,3165.82,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45332,1,18927.3,18927.3,18927.3,,1,0,0,1.0,0.0,0.0,1,1.0,666.76,666.76,666.76,666.76,0,0.0,1,1,0,0,VERIFIED,True,False
USR45338,2,35879.58,17939.79,17939.79,8758.408439539686,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR45339,1,4255.47,4255.47,4255.47,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45342,3,35609.35,11869.783333333333,12620.57,11437.106924228405,3,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,3,3,0,0,UNKNOWN,False,False
USR45353,2,24700.81,12350.405,12350.405,17308.467866002757,1,1,0,0.5,0.5,0.0,1,0.5,-2616.12,-2616.12,-2616.12,-2616.12,0,0.0,2,0,0,0,UNKNOWN,False,False
USR45359,1,3256.02,3256.02,3256.02,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR45373,1,20143.0,20143.0,20143.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,KYC_DONE,True,False
USR45396,1,10272.96,10272.96,10272.96,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45398,1,2769.69,2769.69,2769.69,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45405,1,17763.44,17763.44,17763.44,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45409,1,19716.66,19716.66,19716.66,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR45410,1,20725.69,20725.69,20725.69,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45418,1,12219.14,12219.14,12219.14,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45422,1,13013.45,13013.45,13013.45,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNDER REVIEW,True,False
USR45424,1,1930.47,1930.47,1930.47,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45426,1,8044.18,8044.18,8044.18,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR45428,1,3973.36,3973.36,3973.36,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45435,1,10022.44,10022.44,10022.44,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR45438,1,23134.62,23134.62,23134.62,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45443,1,7588.99,7588.99,7588.99,,1,0,0,1.0,0.0,0.0,1,1.0,802.19,802.19,802.19,802.19,1,1.0,1,0,0,0,UNKNOWN,False,False
USR45444,1,12341.17,12341.17,12341.17,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45452,1,15612.14,15612.14,15612.14,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45462,1,9214.08,9214.08,9214.08,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,PENDING,True,False
USR45466,1,2712.93,2712.93,2712.93,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45481,1,12356.13,12356.13,12356.13,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,KYC_DONE,True,True
USR45484,1,22250.25,22250.25,22250.25,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45486,2,32321.15,16160.575,16160.575,2465.575279980314,1,0,1,0.5,0.0,0.5,0,0.0,0.0,,,,0,0.0,2,2,0,0,UNKNOWN,False,False
USR45487,1,11204.07,11204.07,11204.07,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45493,1,24364.0,24364.0,24364.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45501,2,19743.59,9871.795,9871.795,6836.994254089292,2,0,0,1.0,0.0,0.0,1,0.5,983.39,983.39,983.39,983.39,1,1.0,2,2,0,0,VERIFIED,True,True
USR45503,1,15171.17,15171.17,15171.17,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,False,False
USR45506,1,23948.77,23948.77,23948.77,,1,0,0,1.0,0.0,0.0,1,1.0,216.49,216.49,216.49,216.49,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45508,1,12792.05,12792.05,12792.05,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45511,1,23284.65,23284.65,23284.65,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,VERIFIED,True,False
USR45515,1,12330.95,12330.95,12330.95,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR45519,2,11609.550000000001,5804.775000000001,5804.775000000001,4944.9179289903295,1,1,0,0.5,0.5,0.0,0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,False,False
USR45522,1,5014.65,5014.65,5014.65,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR45530,2,22416.65,11208.325,11208.325,886.9876752525948,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR45531,1,10470.94,10470.94,10470.94,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR45553,2,33615.68,16807.84,16807.84,2016.3291286890624,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,0,UNKNOWN,False,False
USR45569,1,15705.81,15705.81,15705.81,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR45570,1,5784.91,5784.91,5784.91,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45579,1,21581.05,21581.05,21581.05,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45582,1,3889.0,3889.0,3889.0,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45585,1,23660.0,23660.0,23660.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45593,2,15770.68,7885.34,7885.34,5139.534928376303,1,0,1,0.5,0.0,0.5,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR45598,1,9649.06,9649.06,9649.06,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR45601,1,17095.65,17095.65,17095.65,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45609,1,12632.84,12632.84,12632.84,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR45615,1,13293.99,13293.99,13293.99,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,REJECTED,True,False
USR45626,1,14228.2,14228.2,14228.2,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45635,1,14527.04,14527.04,14527.04,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR45638,2,22705.7,11352.85,11352.85,14054.694799169421,1,1,0,0.5,0.5,0.0,0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,False,False
USR45643,2,31013.79,15506.895,15506.895,6128.077279542907,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,VERIFIED,True,True
USR45644,1,7131.36,7131.36,7131.36,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45646,1,4017.53,4017.53,4017.53,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45648,2,29611.0,14805.5,14805.5,9191.681048643932,2,0,0,1.0,0.0,0.0,1,0.5,1007.91,1007.91,1007.91,1007.91,1,1.0,2,1,0,0,UNKNOWN,False,False
USR45665,2,38148.68,19074.34,19074.34,4141.750691579588,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR45666,1,11615.43,11615.43,11615.43,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR45674,1,17755.67,17755.67,17755.67,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR45676,1,5851.18,5851.18,5851.18,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,REJECTED,True,False
USR45677,1,19351.28,19351.28,19351.28,,1,0,0,1.0,0.0,0.0,1,1.0,267.92,267.92,267.92,267.92,1,1.0,1,1,0,0,VERIFIED,True,False
USR45689,1,18573.11,18573.11,18573.11,,1,0,0,1.0,0.0,0.0,1,1.0,5287.35,5287.35,5287.35,5287.35,0,0.0,1,1,0,0,UNKNOWN,False,False
