txn_id_normalized,user_id_normalized,merchant_id_normalized,amount_numeric,amount_abs,amount_percentile,negative_amount_flag,amount_missing_flag,amount_iqr_anomaly_flag,transaction_date,transaction_hour,transaction_day,transaction_week,transaction_month,day_of_week,weekend_flag,success_flag,failed_flag,pending_flag,missing_utr_flag,kyc_match_flag,merchant_match_flag,referential_integrity_issue_flag,timestamp_invalid_flag,duplicate_txn_id_flag,has_chargeback,chargeback_count,total_disputed_amount,max_dispute_severity,dispute_after_7_days_flag,chargeback_report_delay_hours,invalid_chargeback_delay_flag,user_transaction_count,user_total_transaction_amount,user_avg_transaction_amount,merchant_transaction_count,merchant_total_transaction_amount,merchant_avg_transaction_amount,user_amount_mean,user_amount_std,user_amount_zscore,user_relative_amount_anomaly,merchant_amount_mean,merchant_amount_std,merchant_amount_zscore,merchant_relative_amount_anomaly
TXN00001619,USR86674,MCH3557,13949.0,13949.0,57.025000000000006,False,False,False,2026-08-01,16,1,31,8,5,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,13949.0,13949.0,5.0,79148.16,15829.632000000001,13949.0,,,False,15829.632000000001,3707.59264628276,-0.5072380327125545,False
TXN00018550,USR93515,MCH3114,1263.72,1263.72,6.959999999999999,False,False,False,2026-02-23,2,23,9,2,0,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,2.0,1549.31,774.655,3.0,21398.989999999998,7132.996666666666,774.655,691.6423558819978,,False,7132.996666666666,5664.757880583541,,False
TXN00013505,USR13898,MCH9080,3034.18,3034.18,14.09,False,False,False,2026-01-07,8,7,2,1,2,False,False,True,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,3034.18,3034.18,2.0,12067.83,6033.915,3034.18,,,False,6033.915,4242.265920525256,,False
TXN00002712,USR89364,MCH1066,12953.83,12953.83,53.05,False,False,False,2026-03-17,19,17,12,3,1,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,12953.83,12953.83,3.0,32487.62,10829.206666666667,12953.83,,,False,10829.206666666667,1883.4862506621423,,False
TXN00005859,USR39325,MCH4215,509.12,509.12,4.03,False,False,False,2026-03-10,21,10,11,3,1,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,509.12,509.12,4.0,35522.5,8880.625,509.12,,,False,8880.625,10881.257207119956,,False
TXN00009171,USR98960,MCH4889,6780.02,6780.02,28.64,False,False,False,2026-02-17,21,17,8,2,1,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,6780.02,6780.02,1.0,6780.02,6780.02,6780.02,,,False,6780.02,,,False
TXN00015142,USR66277,MCH4704,24540.42,24540.42,98.215,False,False,False,2026-02-27,8,27,9,2,4,False,False,True,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,24540.42,24540.42,4.0,87843.81,21960.9525,24540.42,,,False,21960.9525,2215.9859509538855,,False
TXN00006503,USR82816,MCH6757,11866.58,11866.58,48.68,False,False,False,2026-02-13,12,13,7,2,4,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,2.0,17235.89,8617.945,2.0,36763.58,18381.79,8617.945,4594.263676199919,,False,18381.79,9213.898343708814,,False
TXN00003588,USR52006,MCH2703,19063.55,19063.55,76.91,False,False,False,2026-02-09,16,9,7,2,0,False,False,True,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,19063.55,19063.55,1.0,19063.55,19063.55,19063.55,,,False,19063.55,,,False
TXN00018948,USR65177,MCH8361,17949.0,17949.0,72.58,False,False,False,2026-02-19,5,19,8,2,3,False,True,False,False,False,False,False,True,False,False,True,1.0,959.89,MEDIUM,False,,False,1.0,17949.0,17949.0,4.0,48204.060000000005,12051.015000000001,17949.0,,,False,12051.015000000001,4335.435210160566,,False
TXN00018226,USR92026,MCH2186,12162.28,12162.28,49.769999999999996,False,False,False,2026-03-24,7,24,13,3,1,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,12162.28,12162.28,2.0,25772.760000000002,12886.380000000001,12162.28,,,False,12886.380000000001,1024.032040514358,,False
TXN00011900,USR55436,MCH3851,3049.24,3049.24,14.185,False,False,False,2026-01-30,22,30,5,1,4,False,False,True,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,2.0,27679.57,13839.785,1.0,3049.24,3049.24,13839.785,15260.13508439719,,False,3049.24,,,False
TXN00001628,USR88518,MCH8505,13400.33,13400.33,54.735,False,False,False,2026-02-26,14,26,9,2,3,False,False,True,False,False,True,True,False,False,False,True,1.0,0.0,MEDIUM,False,,False,1.0,13400.33,13400.33,4.0,35089.92,8772.48,13400.33,,,False,8772.48,16892.567693146393,,False
TXN00004708,USR89024,MCH5045,4900.86,4900.86,21.305,False,False,False,2026-02-11,12,11,7,2,2,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,4900.86,4900.86,5.0,58606.9,11721.380000000001,4900.86,,,False,11721.380000000001,6641.3076814848755,-1.0269844926797695,False
TXN00006533,USR31981,MCH8449,23155.56,23155.56,92.65,False,False,False,2026-07-03,4,3,27,7,4,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,23155.56,23155.56,1.0,23155.56,23155.56,23155.56,,,False,23155.56,,,False
TXN00009868,USR95697,MCH7518,4945.18,4945.18,21.485000000000003,False,False,False,2026-01-08,18,8,2,1,3,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,2.0,27579.89,13789.945,5.0,81702.08,16340.416000000001,13789.945,12508.386619002868,,False,16340.416000000001,9294.813550896542,-1.225977900213056,False
TXN00012172,USR10549,MCH8898,21986.64,21986.64,88.215,False,False,False,2026-02-06,23,6,6,2,4,False,True,False,False,False,True,False,True,False,False,True,1.0,0.0,LOW,False,,False,1.0,21986.64,21986.64,5.0,73432.48,14686.496,21986.64,,,False,14686.496,6013.4977815103575,1.2139597061872511,False
TXN00016079,USR20918,MCH5442,19463.92,19463.92,78.44,False,False,False,2026-01-13,12,13,3,1,1,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,2.0,21528.93,10764.465,2.0,32508.92,16254.46,10764.465,12302.887246254431,,False,16254.46,4538.861859893952,,False
TXN00004492,USR44694,MCH8303,17376.88,17376.88,70.34,False,False,False,2026-03-21,3,21,12,3,5,True,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,17376.88,17376.88,2.0,23317.36,11658.68,17376.88,,,False,11658.68,8086.755992361834,,False
TXN00015298,USR21562,MCH7536,5471.53,5471.53,23.549999999999997,False,False,False,2026-02-03,20,3,6,2,1,False,False,True,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,5471.53,5471.53,4.0,25939.47,6484.8675,5471.53,,,False,6484.8675,688.1363782649969,,False
TXN00007760,USR75989,MCH3252,4919.07,4919.07,21.404999999999998,False,False,False,2026-03-01,0,1,9,3,6,True,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,4.0,51409.99,12852.4975,2.0,22003.71,11001.855,12852.4975,8068.254091414388,,False,11001.855,8602.357043999627,,False
TXN00004890,USR78718,MCH4342,17254.0,17254.0,69.84,False,False,False,2026-03-18,15,18,12,3,2,False,True,False,False,False,True,True,False,False,False,True,1.0,0.0,LOW,False,,False,1.0,17254.0,17254.0,4.0,44649.78,11162.445,17254.0,,,False,11162.445,4750.329596947282,,False
TXN00014687,USR68903,MCH7778,8642.71,8642.71,35.865,False,False,False,2026-02-06,22,6,6,2,4,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,8642.71,8642.71,4.0,69198.65,17299.6625,8642.71,,,False,17299.6625,6396.823933095628,,False
TXN00019004,USR70411,MCH4473,1996.5,1996.5,10.07,False,False,False,2026-01-21,20,21,4,1,2,False,True,False,False,False,False,False,True,False,False,True,1.0,-3381.39,M,True,548.3338888888889,False,1.0,1996.5,1996.5,4.0,26185.149999999998,6546.287499999999,1996.5,,,False,6546.287499999999,5318.55744373964,,False
TXN00004542,USR99795,MCH1493,12956.76,12956.76,53.06999999999999,False,False,False,2026-11-03,19,3,45,11,1,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,3.0,35803.93,11934.643333333333,4.0,77540.66,19385.165,11934.643333333333,11988.837631456743,,False,19385.165,4907.84942766517,,False
TXN00003478,USR75030,MCH9617,13403.02,13403.02,54.74,False,False,False,2026-03-31,14,31,14,3,1,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,13403.02,13403.02,3.0,16704.07,5568.0233333333335,13403.02,,,False,5568.0233333333335,6787.725305802625,,False
TXN00014885,USR99056,MCH8900,10501.77,10501.77,43.26,False,False,False,2026-03-03,18,3,10,3,1,False,True,False,False,False,False,True,True,False,False,True,1.0,573.0,H,False,,False,1.0,10501.77,10501.77,5.0,39344.06,7868.812,10501.77,,,False,7868.812,8654.94842515656,0.3042141755977446,False
TXN00018710,USR65246,MCH9612,11527.42,11527.42,47.349999999999994,False,False,False,2026-01-26,23,26,5,1,0,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,11527.42,11527.42,3.0,35083.55,11694.516666666668,11527.42,,,False,11694.516666666668,8435.236370845416,,False
TXN00005104,USR49268,MCH2030,8317.34,8317.34,34.510000000000005,False,False,False,2026-01-01,0,1,1,1,3,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,8317.34,8317.34,3.0,51032.130000000005,17010.710000000003,8317.34,,,False,17010.710000000003,7529.382778375662,,False
TXN00005125,USR64401,MCH6061,22820.89,22820.89,91.51,False,False,False,2026-01-23,11,23,4,1,4,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,22820.89,22820.89,5.0,87402.38,17480.476000000002,22820.89,,,False,17480.476000000002,6664.5989824092185,0.8013106286058137,False
TXN00005907,USR28828,MCH6607,11177.39,11177.39,45.910000000000004,False,False,False,2026-01-16,21,16,3,1,4,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,11177.39,11177.39,4.0,30458.93,7614.7325,11177.39,,,False,7614.7325,4421.709375851342,,False
TXN00011592,USR34073,MCH5547,22494.99,22494.99,90.28,False,False,False,2026-02-06,22,6,6,2,4,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,22494.99,22494.99,3.0,43551.490000000005,14517.163333333336,22494.99,,,False,14517.163333333336,9454.714792368586,,False
TXN00003999,USR31245,MCH9012,13253.22,13253.22,54.16,False,False,False,2026-01-23,7,23,4,1,4,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,33335.49,16667.745,5.0,65538.28,13107.655999999999,16667.745,4828.867564061992,,False,13107.655999999999,6727.479926977114,0.02163722546629837,False
TXN00001501,USR62108,MCH4810,12981.85,12981.85,53.190000000000005,False,False,False,2026-03-16,1,16,12,3,0,False,True,False,False,False,True,False,True,False,False,True,1.0,1157.85,H,False,,False,1.0,12981.85,12981.85,3.0,35132.85,11710.949999999999,12981.85,,,False,11710.949999999999,8764.879369249757,,False
TXN00016520,USR69293,MCH1508,2797.63,2797.63,13.25,False,False,False,2026-03-09,14,9,11,3,0,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,2797.63,2797.63,4.0,50291.64,12572.91,2797.63,,,False,12572.91,8457.779080207758,,False
TXN00017778,USR98387,MCH7657,338.2,338.2,3.3550000000000004,False,False,False,2026-01-12,4,12,3,1,0,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,2.0,24510.170000000002,12255.085000000001,1.0,338.2,338.2,12255.085000000001,16853.0203882405,,False,338.2,,,False
TXN00001559,USR17762,MCH7881,20998.13,20998.13,84.33500000000001,False,False,False,2026-08-02,14,2,31,8,6,True,False,True,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,20998.13,20998.13,3.0,49142.03,16380.676666666666,20998.13,,,False,16380.676666666666,6281.282358454629,,False
TXN00005769,USR93917,MCH5899,6707.25,6707.25,28.299999999999997,False,False,False,2026-01-11,6,11,2,1,6,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,6707.25,6707.25,2.0,25982.25,12991.125,6707.25,,,False,12991.125,8886.741249257233,,False
TXN00009491,USR75028,MCH5184,12538.76,12538.76,51.27,False,False,False,2026-11-01,0,1,44,11,6,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,12538.76,12538.76,3.0,32360.66,10786.886666666667,12538.76,,,False,10786.886666666667,8323.243212356187,,False
TXN00014607,USR34488,MCH6189,19474.53,19474.53,78.485,False,False,False,2026-01-18,19,18,3,1,6,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,2.0,43287.28999999999,21643.644999999997,2.0,44133.53,22066.765,21643.644999999997,3067.5918513469173,,False,22066.765,3665.973893858221,,False
TXN00013884,USR11619,MCH9606,2596.4,2596.4,12.435,False,False,False,2026-02-28,5,28,9,2,5,True,True,False,False,False,False,False,True,False,False,True,1.0,3072.71,H,True,642.9494444444445,False,1.0,2596.4,2596.4,4.0,18355.75,4588.9375,2596.4,,,False,4588.9375,1539.0504132608305,,False
TXN00019280,USR87207,MCH9595,10202.5,10202.5,41.97,False,False,False,2026-01-01,0,1,1,1,3,False,False,True,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,10202.5,10202.5,4.0,17017.43,4254.3575,10202.5,,,False,4254.3575,8851.135465721803,,False
TXN00014139,USR71970,MCH1313,17173.66,17173.66,69.525,False,False,False,2026-02-28,13,28,9,2,5,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,17173.66,17173.66,2.0,39674.240000000005,19837.120000000003,17173.66,,,False,19837.120000000003,3766.7012548382436,,False
TXN00001314,USR77976,MCH3267,20434.27,20434.27,82.14,False,False,False,2026-03-22,0,22,12,3,6,True,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,20434.27,20434.27,2.0,38497.880000000005,19248.940000000002,20434.27,,,False,19248.940000000002,1676.3097618876993,,False
TXN00018544,USR99802,MCH5133,15399.73,15399.73,62.73,False,False,False,2026-02-02,11,2,6,2,0,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,15399.73,15399.73,2.0,22457.77,11228.885,15399.73,,,False,11228.885,5898.465565556012,,False
TXN00009116,USR95283,MCH7986,11896.62,11896.62,48.79,False,False,False,2026-02-20,20,20,8,2,4,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,21938.690000000002,10969.345000000001,2.0,33220.770000000004,16610.385000000002,10969.345000000001,1311.3648810495117,,False,16610.385000000002,6666.270392839614,,False
TXN00015013,USR13984,MCH4791,24610.0,24610.0,98.465,False,False,False,2026-03-11,2,11,11,3,2,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,24610.0,24610.0,5.0,98533.42,19706.684,24610.0,,,False,19706.684,3421.8485097283306,1.4329436227407057,False
TXN00001218,USR50433,MCH8808,17015.68,17015.68,68.96,False,False,False,2026-02-17,17,17,8,2,1,False,False,False,True,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,17015.68,17015.68,4.0,46952.84,11738.21,17015.68,,,False,11738.21,7911.94736304112,,False
TXN00005827,USR19542,MCH2678,15936.18,15936.18,64.725,False,False,False,2026-01-14,1,14,3,1,2,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,15936.18,15936.18,3.0,20954.78,6984.926666666666,15936.18,,,False,6984.926666666666,20518.98450465406,,False
TXN00008845,USR41942,MCH8577,485.89,485.89,3.93,False,False,False,2026-01-23,22,23,4,1,4,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,2.0,11756.31,5878.155,5.0,35223.6,7044.719999999999,5878.155,7625.814294909757,,False,7044.719999999999,8888.711680004588,-0.7378830854368104,False
TXN00014092,USR71763,MCH2617,9788.0,9788.0,40.26,False,False,False,2026-03-16,18,16,12,3,0,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,9788.0,9788.0,6.0,75854.89,12642.481666666667,9788.0,,,False,12642.481666666667,9395.913877558514,-0.3038003225513164,False
TXN00012260,USR24673,MCH2042,20588.09,20588.09,82.75,False,False,False,2026-11-01,22,1,44,11,6,True,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,2.0,23101.32,11550.66,2.0,31144.09,15572.045,11550.66,12780.85607499748,,False,15572.045,7093.758868473752,,False
TXN00008217,USR10007,MCH2501,14075.13,14075.13,57.47,False,False,False,2026-03-13,14,13,11,3,4,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,2.0,26773.33,13386.665,4.0,5280.799999999999,1320.1999999999998,13386.665,973.6365402191925,,False,1320.1999999999998,15394.154710792014,,False
TXN00014332,USR16793,MCH6816,3315.77,3315.77,15.22,False,False,False,2026-03-14,10,14,11,3,5,True,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,3.0,29039.34,9679.78,2.0,22446.84,11223.42,9679.78,6003.771427053165,,False,11223.42,11183.105876499605,,False
TXN00008073,USR90632,MCH4158,18320.76,18320.76,74.03,False,False,False,2026-01-16,2,16,3,1,4,False,False,False,True,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,18320.76,18320.76,4.0,51553.649999999994,12888.412499999999,18320.76,,,False,12888.412499999999,8443.54335004515,,False
TXN00018887,USR25062,MCH3218,8760.54,8760.54,36.32,False,False,False,2026-02-09,16,9,7,2,0,False,False,False,True,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,8760.54,8760.54,3.0,26580.86,8860.286666666667,8760.54,,,False,8860.286666666667,2771.506535033488,,False
TXN00018518,USR16352,MCH6114,9888.26,9888.26,40.725,False,False,False,2026-02-21,21,21,8,2,5,True,True,False,False,False,True,True,False,False,False,True,1.0,2159.7,LOW,False,,False,1.0,9888.26,9888.26,5.0,67000.56,13400.112,9888.26,,,False,13400.112,5152.176276853307,-0.681624969971886,False
TXN00007858,USR46549,MCH5018,-5791.4,5791.4,1.625,True,False,False,2026-03-25,3,25,13,3,2,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,-5791.4,-5791.4,1.0,-5791.4,-5791.4,-5791.4,,,False,-5791.4,,,False
TXN00012788,USR13066,MCH2646,24600.61,24600.61,98.42999999999999,False,False,False,2026-03-13,2,13,11,3,4,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,24600.61,24600.61,2.0,45890.869999999995,22945.434999999998,24600.61,,,False,22945.434999999998,2340.7709331008878,,False
TXN00009056,USR67224,MCH5910,23765.34,23765.34,95.21,False,False,False,2026-01-28,18,28,5,1,2,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,23765.34,23765.34,1.0,23765.34,23765.34,23765.34,,,False,23765.34,,,False
TXN00012249,USR98604,MCH2758,5243.4,5243.4,22.634999999999998,False,False,False,2026-12-01,6,1,49,12,1,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,5243.4,5243.4,4.0,31012.53,7753.1325,5243.4,,,False,7753.1325,5803.072311378833,,False
TXN00000880,USR95302,MCH2905,5557.08,5557.08,23.880000000000003,False,False,False,2026-01-07,1,7,2,1,2,False,True,False,False,True,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,5557.08,5557.08,2.0,26817.28,13408.64,5557.08,,,False,13408.64,11103.782637786098,,False
TXN00018752,USR94390,MCH1042,13841.59,13841.59,56.584999999999994,False,False,False,2026-01-04,6,4,1,1,6,True,False,False,True,False,True,False,True,False,False,False,0.0,0.0,,False,,False,2.0,15220.08,7610.04,3.0,26085.81,8695.27,7610.04,8812.742524606061,,False,8695.27,4543.7783002364895,,False
TXN00011343,USR51930,MCH8476,9582.81,9582.81,39.525,False,False,False,2026-02-18,22,18,8,2,2,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,9582.81,9582.81,4.0,41842.25,10460.5625,9582.81,,,False,10460.5625,7116.083286159482,,False
TXN00013997,USR68794,MCH5829,22893.13,22893.13,91.8,False,False,False,2026-01-03,9,3,1,1,5,True,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,47224.92,23612.46,2.0,36331.4,18165.7,23612.46,1017.286241821837,,False,18165.7,6685.595621169441,,False
TXN00005719,USR96084,MCH5219,2334.51,2334.51,11.43,False,False,False,2026-01-19,17,19,4,1,0,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,2334.51,2334.51,1.0,2334.51,2334.51,2334.51,,,False,2334.51,,,False
TXN00019571,USR57901,MCH5968,12052.46,12052.46,49.32,False,False,False,2026-03-03,7,3,10,3,1,False,True,False,False,False,False,True,True,False,False,True,1.0,475.0,M,False,40.369166666666665,False,1.0,12052.46,12052.46,1.0,12052.46,12052.46,12052.46,,,False,12052.46,,,False
TXN00017461,USR83964,MCH2475,3652.07,3652.07,16.400000000000002,False,False,False,2026-02-01,0,1,5,2,6,True,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,3652.07,3652.07,1.0,3652.07,3652.07,3652.07,,,False,3652.07,,,False
TXN00003652,USR77763,MCH2492,9952.66,9952.66,40.985,False,False,False,2026-03-16,9,16,12,3,0,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,26946.69,13473.345,2.0,11387.76,5693.88,13473.345,4979.00047584352,,False,5693.88,6022.82443516329,,False
TXN00011100,USR85775,MCH6474,24733.44,24733.44,98.935,False,False,False,2026-02-17,18,17,8,2,1,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,24733.44,24733.44,2.0,45134.18,22567.09,24733.44,,,False,22567.09,3063.681550846952,,False
TXN00013064,USR67310,MCH3349,24348.65,24348.65,97.485,False,False,False,2026-02-21,8,21,8,2,5,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,24348.65,24348.65,2.0,26331.350000000002,13165.675000000001,24348.65,,,False,13165.675000000001,15815.114912679262,,False
TXN00018067,USR38289,MCH1247,5074.77,5074.77,21.985,False,False,False,2026-03-20,2,20,12,3,4,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,5074.77,5074.77,5.0,36170.770000000004,7234.154,5074.77,,,False,7234.154,4620.066318077046,-0.4673924249855301,False
TXN00012983,USR37509,MCH8638,2340.57,2340.57,11.469999999999999,False,False,False,2026-02-24,21,24,9,2,1,False,False,True,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,2340.57,2340.57,4.0,34067.47,8516.8675,2340.57,,,False,8516.8675,4939.989558007688,,False
TXN00009503,USR91304,MCH6970,13925.54,13925.54,56.925000000000004,False,False,False,2026-01-21,8,21,4,1,2,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,13925.54,13925.54,4.0,67959.25,16989.8125,13925.54,,,False,16989.8125,6156.448388366868,,False
TXN00014429,USR79388,MCH1927,13669.39,13669.39,55.935,False,False,False,2026-01-19,15,19,4,1,0,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,13669.39,13669.39,2.0,23191.739999999998,11595.869999999999,13669.39,,,False,11595.869999999999,2932.400105851859,,False
TXN00008502,USR70777,MCH2457,7740.01,7740.01,32.214999999999996,False,False,False,2026-02-01,12,1,5,2,6,True,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,7740.01,7740.01,2.0,28534.120000000003,14267.060000000001,7740.01,,,False,14267.060000000001,9230.64263228731,,False
TXN00010146,USR43735,MCH7890,19497.67,19497.67,78.565,False,False,False,2026-01-25,23,25,4,1,6,True,True,False,False,False,True,True,False,False,False,True,1.0,2637.93,MEDIUM,False,,False,1.0,19497.67,19497.67,1.0,19497.67,19497.67,19497.67,,,False,19497.67,,,False
TXN00008594,USR84747,MCH1796,22682.01,22682.01,90.955,False,False,False,2026-02-27,18,27,9,2,4,False,True,False,False,False,True,True,False,False,False,False,0.0,0.0,,False,,False,1.0,22682.01,22682.01,2.0,35008.7,17504.35,22682.01,,,False,17504.35,7322.316993356679,,False
TXN00000986,USR50265,MCH4304,12392.33,12392.33,50.685,False,False,False,2026-01-13,6,13,3,1,1,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,12392.33,12392.33,4.0,33279.32,8319.83,12392.33,,,False,8319.83,3764.4284466835065,,False
TXN00004754,USR15573,MCH3584,12727.26,12727.26,52.095,False,False,False,2026-01-01,18,1,1,1,3,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,12727.26,12727.26,3.0,25967.13,8655.710000000001,12727.26,,,False,8655.710000000001,3975.398958104708,,False
TXN00006205,USR90481,MCH3650,2269.57,2269.57,11.195,False,False,False,2026-01-13,23,13,3,1,1,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,,False,,False,1.0,2269.57,2269.57,4.0,58339.3,14584.825,2269.57,,,False,14584.825,9275.3271991756,,False
TXN00014089,USR19989,MCH6256,506.8,506.8,4.02,False,False,False,2026-03-24,2,24,13,3,1,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,506.8,506.8,1.0,506.8,506.8,506.8,,,False,506.8,,,False
TXN00016456,USR94971,MCH5200,24713.23,24713.23,98.86500000000001,False,False,False,2026-02-21,19,21,8,2,5,True,True,False,False,False,True,True,False,False,False,True,1.0,3977.66,LOW,True,772.2244444444444,False,1.0,24713.23,24713.23,3.0,68590.08,22863.36,24713.23,,,False,22863.36,3168.6884949928412,,False
TXN00002795,USR40821,MCH4098,10931.0,10931.0,44.985,False,False,False,2026-07-01,12,1,27,7,2,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,10931.0,10931.0,3.0,32106.64,10702.213333333333,10931.0,,,False,10702.213333333333,650.7373738562536,,False
TXN00008672,USR46908,MCH9445,3407.0,3407.0,15.515,False,False,False,2026-01-13,15,13,3,1,1,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,,False,,False,1.0,3407.0,3407.0,4.0,46606.49,11651.6225,3407.0,,,False,11651.6225,9904.50922996314,,False
TXN00003933,USR46505,MCH5023,15573.0,15573.0,63.345,False,False,False,2026-02-18,18,18,8,2,2,False,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,20257.55,10128.775,2.0,31806.77,15903.385,10128.775,7699.296831610663,,False,15903.385,467.23494780463534,,False
TXN00016239,USR50835,MCH4232,11313.0,11313.0,46.485,False,False,False,2026-01-18,12,18,3,1,6,True,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,1.0,11313.0,11313.0,4.0,55140.08,13785.02,11313.0,,,False,13785.02,3522.8732799993445,,False
TXN00003132,USR90788,MCH7957,20576.37,20576.37,82.72,False,False,False,2026-03-15,7,15,11,3,6,True,True,False,False,False,False,True,True,False,False,False,0.0,0.0,,False,,False,2.0,41266.92,20633.46,1.0,20576.37,20576.37,20633.46,80.7374522758802,,False,20576.37,,,False
TXN00004776,USR26601,MCH4058,20689.82,20689.82,83.10499999999999,False,False,False,2026-01-14,7,14,3,1,2,False,True,False,False,False,False,False,True,False,False,True,1.0,2319.55,HIGH,True,184.46583333333336,False,1.0,20689.82,20689.82,3.0,51845.68,17281.893333333333,20689.82,,,False,17281.893333333333,3776.4452821315085,,False
