txn_id,transaction_date,amount_abs,transaction_time_risk_score,transaction_time_risk_level,retrospective_risk_score,retrospective_risk_level,explanation,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3
TXN00009257,2026-02-20,6062.48,0.0,LOW,25.9541595762346,LOW,No risk signals identified.,,,
TXN00009289,2026-02-20,10108.71,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009378,2026-02-20,10242.1,0.0,LOW,7.777777777777778,LOW,No risk signals identified.,,,
TXN00009433,2026-02-20,17531.52,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00009458,2026-02-20,21783.08,0.0,LOW,21.410619771894023,LOW,No risk signals identified.,,,
TXN00009467,2026-02-20,23145.46,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009477,2026-02-20,24471.61,0.0,LOW,7.596344860299427,LOW,No risk signals identified.,,,
TXN00009492,2026-02-20,1094.5,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009878,2026-02-20,9312.41,0.0,LOW,4.861111111111112,LOW,No risk signals identified.,,,
TXN00009880,2026-02-20,13874.62,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00010073,2026-02-20,15893.48,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00010088,2026-02-20,10424.56,0.0,LOW,8.238049430106981,LOW,No risk signals identified.,,,
TXN00010210,2026-02-20,15737.58,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010309,2026-02-20,22707.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010436,2026-02-20,9086.1,25.0,LOW,21.49718283529841,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00010601,2026-02-20,4850.57,0.0,LOW,17.333333333333336,LOW,No risk signals identified.,,,
TXN00010813,2026-02-20,2958.3,15.0,LOW,26.27287328741116,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00010836,2026-02-20,24161.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011189,2026-02-20,7092.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011240,2026-02-20,6993.27,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011369,2026-02-20,8743.63,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011415,2026-02-20,10403.75,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00011498,2026-02-20,9971.01,0.0,LOW,23.572806919390903,LOW,No risk signals identified.,,,
TXN00011712,2026-02-20,2945.0,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00011722,2026-02-20,21617.83,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011745,2026-02-20,20353.16,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00011842,2026-02-20,14845.38,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011847,2026-02-20,22576.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012015,2026-02-20,5274.9,0.0,LOW,26.1064173129715,LOW,No risk signals identified.,,,
TXN00012219,2026-02-20,2548.35,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00012425,2026-02-20,16979.14,25.0,LOW,0.0,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00012442,2026-02-20,15364.11,5.0,LOW,21.6195632056265,LOW,Elevated risk driven primarily by historical user failure rate.,historical_user_failure_rate,,
TXN00012748,2026-02-20,18752.88,0.0,LOW,26.901697255649914,LOW,No risk signals identified.,,,
TXN00012839,2026-02-20,4816.66,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012850,2026-02-20,12921.17,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00012875,2026-02-20,23959.13,0.0,LOW,7.92089310669694,LOW,No risk signals identified.,,,
TXN00012931,2026-02-20,11308.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012939,2026-02-20,4255.37,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013004,2026-02-20,9223.25,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013009,2026-02-20,4031.82,0.0,LOW,31.277289132498943,MEDIUM,No risk signals identified.,,,
TXN00013038,2026-02-20,11109.16,0.0,LOW,24.75453622561146,LOW,No risk signals identified.,,,
TXN00013086,2026-02-20,112.5,0.0,LOW,7.777777777777778,LOW,No risk signals identified.,,,
TXN00013191,2026-02-20,20940.69,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013516,2026-02-20,13746.0,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00013547,2026-02-20,14567.97,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00013551,2026-02-20,8682.23,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00013608,2026-02-20,17096.43,15.0,LOW,4.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00013679,2026-02-20,11333.88,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00013733,2026-02-20,23913.63,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013931,2026-02-20,8958.55,0.0,LOW,8.326509576846203,LOW,No risk signals identified.,,,
TXN00013977,2026-02-20,14996.16,0.0,LOW,8.795127138629153,LOW,No risk signals identified.,,,
TXN00014076,2026-02-20,15813.7,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00014182,2026-02-20,7886.53,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014187,2026-02-20,11478.32,0.0,LOW,21.524788194779596,LOW,No risk signals identified.,,,
TXN00014398,2026-02-20,800.06,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014576,2026-02-20,8388.86,0.0,LOW,26.974544030377164,LOW,No risk signals identified.,,,
TXN00014605,2026-02-20,19200.76,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00014795,2026-02-20,5275.09,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014846,2026-02-20,19667.46,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014914,2026-02-20,15129.03,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014919,2026-02-20,18403.99,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015016,2026-02-20,21220.32,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015139,2026-02-20,6740.95,0.0,LOW,26.785103261320465,LOW,No risk signals identified.,,,
TXN00015292,2026-02-20,20826.61,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015384,2026-02-20,21086.36,0.0,LOW,21.332799926570825,LOW,No risk signals identified.,,,
TXN00015435,2026-02-20,11138.54,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015447,2026-02-20,11700.68,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00015630,2026-02-20,2721.37,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015670,2026-02-20,1394.21,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015707,2026-02-20,10470.94,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015749,2026-02-20,2400.63,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015940,2026-02-20,21941.18,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00016071,2026-02-20,6701.11,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016123,2026-02-20,5911.94,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016598,2026-02-20,15677.43,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016729,2026-02-20,19736.68,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016733,2026-02-20,6390.29,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016933,2026-02-20,4103.7,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017000,2026-02-20,3427.51,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017052,2026-02-20,2292.28,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017161,2026-02-20,13720.47,0.0,LOW,14.666666666666666,LOW,No risk signals identified.,,,
TXN00017190,2026-02-20,4938.18,0.0,LOW,6.715105715739337,LOW,No risk signals identified.,,,
TXN00017327,2026-02-20,13752.53,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00017337,2026-02-20,192.69,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017631,2026-02-20,18660.19,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017769,2026-02-20,10031.24,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00017873,2026-02-20,23822.21,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017903,2026-02-20,22581.13,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017915,2026-02-20,2668.04,0.0,LOW,15.956427668655895,LOW,No risk signals identified.,,,
TXN00017967,2026-02-20,21062.35,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017989,2026-02-20,17718.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018145,2026-02-20,1333.63,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00018176,2026-02-20,22882.8,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018205,2026-02-20,1117.3,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00018311,2026-02-20,9091.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018492,2026-02-20,3706.3,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00018522,2026-02-20,8301.12,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018729,2026-02-20,5478.83,0.0,LOW,13.65137410500831,LOW,No risk signals identified.,,,
TXN00018829,2026-02-20,21942.96,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019036,2026-02-20,10022.37,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019037,2026-02-20,17653.96,0.0,LOW,8.130103441804932,LOW,No risk signals identified.,,,
TXN00019214,2026-02-20,6245.55,25.0,LOW,0.0,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00019216,2026-02-20,3247.55,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019235,2026-02-20,18164.51,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019292,2026-02-20,24913.95,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019346,2026-02-20,16257.59,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019381,2026-02-20,14732.6,0.0,LOW,8.210724958581835,LOW,No risk signals identified.,,,
TXN00019531,2026-02-20,19764.4,0.0,LOW,8.0,LOW,No risk signals identified.,,,
TXN00019690,2026-02-20,9522.35,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019746,2026-02-20,17412.07,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019761,2026-02-20,17872.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019779,2026-02-20,8122.37,0.0,LOW,11.580769191489416,LOW,No risk signals identified.,,,
TXN00019789,2026-02-20,22334.64,0.0,LOW,25.182145708191978,LOW,No risk signals identified.,,,
TXN00019796,2026-02-20,20210.08,0.0,LOW,29.83705596092396,LOW,No risk signals identified.,,,
TXN00019808,2026-02-20,463.0,0.0,LOW,28.548174888284173,LOW,No risk signals identified.,,,
TXN00019877,2026-02-20,3481.8,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00019938,2026-02-20,20304.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000110,2026-02-21,1933.73,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000186,2026-02-21,16503.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000233,2026-02-21,14426.83,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000258,2026-02-21,17403.78,0.0,LOW,25.33952693661965,LOW,No risk signals identified.,,,
TXN00000267,2026-02-21,17428.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000426,2026-02-21,13742.73,0.0,LOW,17.77777777777778,LOW,No risk signals identified.,,,
TXN00000498,2026-02-21,1952.59,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000818,2026-02-21,9981.0,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00000932,2026-02-21,20874.91,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001038,2026-02-21,18121.92,0.0,LOW,7.777777777777778,LOW,No risk signals identified.,,,
TXN00001143,2026-02-21,16953.62,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00001187,2026-02-21,17200.26,0.0,LOW,14.666666666666666,LOW,No risk signals identified.,,,
TXN00001542,2026-02-21,2680.85,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001567,2026-02-21,16692.07,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001611,2026-02-21,22003.0,0.0,LOW,9.05890837017699,LOW,No risk signals identified.,,,
TXN00001737,2026-02-21,11250.12,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001924,2026-02-21,8893.77,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001978,2026-02-21,10747.12,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002112,2026-02-21,5058.37,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00002157,2026-02-21,3558.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002183,2026-02-21,839.4,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002247,2026-02-21,1600.39,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002422,2026-02-21,593.57,0.0,LOW,17.9637741049629,LOW,No risk signals identified.,,,
TXN00002452,2026-02-21,24160.77,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002488,2026-02-21,21590.05,0.0,LOW,7.777777777777778,LOW,No risk signals identified.,,,
TXN00002507,2026-02-21,21350.51,0.0,LOW,9.621365916657544,LOW,No risk signals identified.,,,
TXN00002592,2026-02-21,20100.92,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002636,2026-02-21,16662.97,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002815,2026-02-21,14131.48,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002903,2026-02-21,10.29,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00002959,2026-02-21,6859.0,0.0,LOW,18.882246468026654,LOW,No risk signals identified.,,,
TXN00003168,2026-02-21,2643.78,0.0,LOW,35.1840960528362,MEDIUM,No risk signals identified.,,,
TXN00003247,2026-02-21,12508.0,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003253,2026-02-21,15144.89,0.0,LOW,11.11111111111111,LOW,No risk signals identified.,,,
TXN00003332,2026-02-21,18558.91,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003369,2026-02-21,4781.26,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003519,2026-02-21,1785.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00003521,2026-02-21,5741.85,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003619,2026-02-21,19900.2,0.0,LOW,14.444444444444443,LOW,No risk signals identified.,,,
TXN00003633,2026-02-21,11463.51,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003750,2026-02-21,22115.83,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00003815,2026-02-21,6328.92,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00003922,2026-02-21,10011.3,0.0,LOW,21.27367294121687,LOW,No risk signals identified.,,,
TXN00003927,2026-02-21,15092.18,5.0,LOW,24.0,LOW,Elevated risk driven primarily by historical user failure rate.,historical_user_failure_rate,,
TXN00003949,2026-02-21,4083.85,0.0,LOW,9.581239474206285,LOW,No risk signals identified.,,,
TXN00003996,2026-02-21,11058.0,0.0,LOW,11.562895104575361,LOW,No risk signals identified.,,,
TXN00004267,2026-02-21,16209.0,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00004424,2026-02-21,18219.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004590,2026-02-21,18235.45,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00004671,2026-02-21,9080.94,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004787,2026-02-21,21898.86,0.0,LOW,8.009040693971771,LOW,No risk signals identified.,,,
TXN00004862,2026-02-21,20208.62,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005114,2026-02-21,17525.0,0.0,LOW,9.028150345567582,LOW,No risk signals identified.,,,
TXN00005315,2026-02-21,12728.89,0.0,LOW,24.571858027886208,LOW,No risk signals identified.,,,
TXN00005350,2026-02-21,17325.79,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005361,2026-02-21,15085.1,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005411,2026-02-21,17197.35,0.0,LOW,8.000346727510905,LOW,No risk signals identified.,,,
TXN00005438,2026-02-21,21042.13,0.0,LOW,26.662952591697348,LOW,No risk signals identified.,,,
TXN00005688,2026-02-21,22795.51,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00006041,2026-02-21,14843.45,0.0,LOW,5.333333333333334,LOW,No risk signals identified.,,,
TXN00006107,2026-02-21,12331.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006162,2026-02-21,7536.38,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006171,2026-02-21,1330.12,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006239,2026-02-21,21671.87,0.0,LOW,20.896524720138572,LOW,No risk signals identified.,,,
TXN00006616,2026-02-21,18215.06,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00006710,2026-02-21,22582.81,0.0,LOW,26.9659286374235,LOW,No risk signals identified.,,,
TXN00006850,2026-02-21,1802.67,15.0,LOW,2.3809523809523796,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00006875,2026-02-21,21399.57,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006929,2026-02-21,17454.78,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006986,2026-02-21,7587.17,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00007019,2026-02-21,8916.55,0.0,LOW,7.936507936507933,LOW,No risk signals identified.,,,
TXN00007423,2026-02-21,9765.51,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007447,2026-02-21,13940.04,0.0,LOW,11.59023337055729,LOW,No risk signals identified.,,,
TXN00007790,2026-02-21,14539.81,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00007876,2026-02-21,13594.45,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008025,2026-02-21,5759.81,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00008059,2026-02-21,12021.39,0.0,LOW,20.125460877633305,LOW,No risk signals identified.,,,
TXN00008085,2026-02-21,17079.91,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008136,2026-02-21,1597.76,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008160,2026-02-21,19584.42,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008343,2026-02-21,4503.15,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00008410,2026-02-21,9505.2,15.0,LOW,9.333333333333334,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00008446,2026-02-21,17231.0,15.0,LOW,14.444444444444443,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00008459,2026-02-21,23920.8,0.0,LOW,18.936020229308653,LOW,No risk signals identified.,,,
TXN00008463,2026-02-21,6766.88,15.0,LOW,3.3333333333333335,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00008495,2026-02-21,4653.94,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00008776,2026-02-21,3167.99,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00008818,2026-02-21,8937.48,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008831,2026-02-21,8582.67,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00008916,2026-02-21,12077.53,0.0,LOW,15.555555555555555,LOW,No risk signals identified.,,,
TXN00009255,2026-02-21,19272.65,0.0,LOW,10.933791816888986,LOW,No risk signals identified.,,,
TXN00009267,2026-02-21,7418.05,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009281,2026-02-21,10455.06,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009404,2026-02-21,7529.97,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009509,2026-02-21,7212.42,0.0,LOW,23.88888888888889,LOW,No risk signals identified.,,,
TXN00009578,2026-02-21,18573.11,0.0,LOW,25.08387153262131,LOW,No risk signals identified.,,,
TXN00009650,2026-02-21,5023.4,0.0,LOW,14.430191342953302,LOW,No risk signals identified.,,,
TXN00009728,2026-02-21,5120.04,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009872,2026-02-21,12925.75,0.0,LOW,12.650999401470244,LOW,No risk signals identified.,,,
TXN00009901,2026-02-21,588.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009978,2026-02-21,20756.13,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010020,2026-02-21,6512.68,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010029,2026-02-21,16350.99,0.0,LOW,11.52380658216313,LOW,No risk signals identified.,,,
TXN00010039,2026-02-21,14072.16,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00010044,2026-02-21,13958.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010233,2026-02-21,21514.18,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010244,2026-02-21,7961.2,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010291,2026-02-21,13064.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010461,2026-02-21,12631.39,0.0,LOW,19.17538921751845,LOW,No risk signals identified.,,,
TXN00010637,2026-02-21,11104.18,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00010697,2026-02-21,24196.82,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00010772,2026-02-21,17460.85,0.0,LOW,12.898591452671074,LOW,No risk signals identified.,,,
TXN00010777,2026-02-21,7531.0,25.0,LOW,21.38247473667175,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00010780,2026-02-21,5069.66,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00010850,2026-02-21,1350.17,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010880,2026-02-21,23304.72,15.0,LOW,3.3333333333333335,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00010914,2026-02-21,22253.98,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010973,2026-02-21,6172.97,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011043,2026-02-21,23108.67,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011154,2026-02-21,10397.37,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011182,2026-02-21,22637.66,0.0,LOW,8.177018554342402,LOW,No risk signals identified.,,,
TXN00011212,2026-02-21,17762.59,0.0,LOW,19.10463339062379,LOW,No risk signals identified.,,,
TXN00011214,2026-02-21,1108.85,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00011328,2026-02-21,2874.85,0.0,LOW,8.245518833626143,LOW,No risk signals identified.,,,
TXN00011690,2026-02-21,16340.69,0.0,LOW,18.152196178917194,LOW,No risk signals identified.,,,
TXN00011734,2026-02-21,11885.93,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011881,2026-02-21,12270.34,0.0,LOW,18.099389979064732,LOW,No risk signals identified.,,,
TXN00011927,2026-02-21,113.14,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012083,2026-02-21,1302.5,0.0,LOW,18.425394568771626,LOW,No risk signals identified.,,,
TXN00012194,2026-02-21,14723.98,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012285,2026-02-21,7302.66,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012422,2026-02-21,10866.16,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012510,2026-02-21,21600.29,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012626,2026-02-21,6016.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012826,2026-02-21,4900.51,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012894,2026-02-21,24461.63,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012988,2026-02-21,163.15,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013034,2026-02-21,2480.67,0.0,LOW,23.753498790044702,LOW,No risk signals identified.,,,
TXN00013064,2026-02-21,24348.65,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013200,2026-02-21,4655.68,15.0,LOW,9.620036344223093,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00013215,2026-02-21,815.06,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013230,2026-02-21,6769.02,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00013360,2026-02-21,7440.62,0.0,LOW,37.78512547159714,MEDIUM,No risk signals identified.,,,
TXN00013526,2026-02-21,21535.45,0.0,LOW,13.333333333333334,LOW,No risk signals identified.,,,
TXN00013561,2026-02-21,1606.26,15.0,LOW,20.643472035380857,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00013863,2026-02-21,7652.01,0.0,LOW,6.48148148148148,LOW,No risk signals identified.,,,
TXN00013879,2026-02-21,16808.91,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013895,2026-02-21,13828.0,25.0,LOW,0.0,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00013937,2026-02-21,16979.94,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014149,2026-02-21,3527.18,0.0,LOW,15.29243080138078,LOW,No risk signals identified.,,,
TXN00014237,2026-02-21,23477.64,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00014371,2026-02-21,21873.3,25.0,LOW,2.666666666666667,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00014390,2026-02-21,7608.72,25.0,LOW,30.28828612924059,MEDIUM,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00014807,2026-02-21,7264.53,0.0,LOW,14.444444444444443,LOW,No risk signals identified.,,,
TXN00014961,2026-02-21,12585.08,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015070,2026-02-21,23629.58,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015228,2026-02-21,8728.06,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015381,2026-02-21,22223.31,0.0,LOW,4.0,LOW,No risk signals identified.,,,
