source,target,transaction_count,total_amount,avg_amount,first_transaction_time,last_transaction_time,chargeback_count,disputed_amount,chargebacked_transaction_count,relationship_duration_days,transaction_frequency_per_day,edge_type
USR63906,MCH6287,1,22069.59,22069.59,2026-01-01 07:27:04,2026-01-01 07:27:04,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63908,MCH8732,1,2912.31,2912.31,2026-02-19 00:00:00,2026-02-19 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63916,MCH6183,1,23430.37,23430.37,2026-02-10 15:59:30,2026-02-10 15:59:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63935,MCH4838,1,13945.95,13945.95,2026-02-11 22:08:19,2026-02-11 22:08:19,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63941,MCH5525,1,4761.32,4761.32,2026-12-02 22:49:44,2026-12-02 22:49:44,1.0,12097.84,1,0.0,1.0,TRANSACTED_WITH
USR63941,MCH7614,1,15211.9,15211.9,2026-01-22 02:16:26,2026-01-22 02:16:26,1.0,1047.52,1,0.0,1.0,TRANSACTED_WITH
USR63947,MCH3637,1,15086.66,15086.66,2026-03-31 01:49:49,2026-03-31 01:49:49,1.0,2559.27,1,0.0,1.0,TRANSACTED_WITH
USR63950,MCH8124,1,3322.39,3322.39,2026-02-24 11:12:57,2026-02-24 11:12:57,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63951,MCH9313,1,1874.73,1874.73,2026-01-13 00:06:31,2026-01-13 00:06:31,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63952,MCH7337,1,12921.19,12921.19,2026-02-16 09:10:52,2026-02-16 09:10:52,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63955,MCH6777,1,17941.86,17941.86,2026-03-04 20:30:16,2026-03-04 20:30:16,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63961,MCH2221,1,24694.46,24694.46,2026-01-13 23:20:15,2026-01-13 23:20:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63965,MCH6086,1,23204.02,23204.02,2026-01-15 10:33:24,2026-01-15 10:33:24,1.0,-759.33,1,0.0,1.0,TRANSACTED_WITH
USR63970,MCH8702,1,14481.02,14481.02,2026-01-07 00:00:00,2026-01-07 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63974,MCH1845,1,12631.54,12631.54,2026-03-30 10:56:45,2026-03-30 10:56:45,1.0,4841.06,1,0.0,1.0,TRANSACTED_WITH
USR63976,MCH5680,1,6926.09,6926.09,2026-02-15 00:00:00,2026-02-15 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63982,MCH1726,1,12042.53,12042.53,2026-02-21 03:52:22,2026-02-21 03:52:22,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63988,MCH4392,1,1950.87,1950.87,2026-03-16 00:40:22,2026-03-16 00:40:22,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR63993,MCH5416,1,8456.59,8456.59,2026-11-01 01:17:53,2026-11-01 01:17:53,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64002,MCH1572,1,3990.48,3990.48,2026-03-28 10:59:21,2026-03-28 10:59:21,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64003,MCH6618,1,8525.68,8525.68,2026-01-31 09:11:37,2026-01-31 09:11:37,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64005,MCH5577,1,9234.71,9234.71,2026-03-28 19:31:52,2026-03-28 19:31:52,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64017,MCH1525,1,16149.1,16149.1,2026-01-31 02:53:32,2026-01-31 02:53:32,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64018,MCH1407,1,5160.0,5160.0,2026-02-22 16:39:43,2026-02-22 16:39:43,1.0,36675.43,1,0.0,1.0,TRANSACTED_WITH
USR64020,MCH8881,1,16024.25,16024.25,2026-03-08 02:30:26,2026-03-08 02:30:26,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64029,MCH4768,1,6619.68,6619.68,2026-02-17 00:23:44,2026-02-17 00:23:44,2.0,2977.0,1,0.0,1.0,TRANSACTED_WITH
USR64036,MCH3438,1,17210.23,17210.23,2026-01-03 07:07:27,2026-01-03 07:07:27,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64038,MCH5600,1,1461.72,1461.72,2026-02-15 02:38:59,2026-02-15 02:38:59,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64044,MCH3082,1,13262.25,13262.25,2026-02-22 10:44:23,2026-02-22 10:44:23,1.0,895.55,1,0.0,1.0,TRANSACTED_WITH
USR64046,MCH7549,1,5724.48,5724.48,2026-03-13 23:31:44,2026-03-13 23:31:44,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64048,MCH1488,1,15886.73,15886.73,2026-03-25 18:46:08,2026-03-25 18:46:08,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64055,MCH7547,1,16489.0,16489.0,2026-02-07 18:48:02,2026-02-07 18:48:02,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64057,MCH5779,1,23528.61,23528.61,2026-02-26 01:59:08,2026-02-26 01:59:08,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64074,MCH3505,1,23984.0,23984.0,2026-03-16 00:00:00,2026-03-16 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64076,MCH3022,1,6269.57,6269.57,2026-02-12 11:51:33,2026-02-12 11:51:33,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64085,MCH9871,1,24176.21,24176.21,2026-01-26 16:41:34,2026-01-26 16:41:34,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64086,MCH1127,1,6122.96,6122.96,2026-02-02 13:03:23,2026-02-02 13:03:23,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64086,MCH9877,1,7901.0,7901.0,2026-01-21 08:30:58,2026-01-21 08:30:58,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64097,MCH8151,1,16538.44,16538.44,2026-02-01 09:29:12,2026-02-01 09:29:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64104,MCH2880,1,21587.44,21587.44,2026-01-05 20:00:09,2026-01-05 20:00:09,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64104,MCH6377,1,16853.91,16853.91,2026-01-20 14:26:18,2026-01-20 14:26:18,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64106,MCH2451,1,5548.97,5548.97,2026-02-09 05:50:53,2026-02-09 05:50:53,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64116,MCH7502,1,13303.97,13303.97,2026-01-31 10:17:56,2026-01-31 10:17:56,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64118,MCH8611,1,22662.74,22662.74,2026-03-13 10:54:52,2026-03-13 10:54:52,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64127,MCH4608,1,8856.58,8856.58,2026-03-30 01:01:54,2026-03-30 01:01:54,1.0,3429.16,1,0.0,1.0,TRANSACTED_WITH
USR64129,MCH2584,1,22349.4,22349.4,2026-02-10 16:53:16,2026-02-10 16:53:16,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64154,MCH9632,1,18660.19,18660.19,2026-02-20 15:47:51,2026-02-20 15:47:51,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64159,MCH1452,1,18671.12,18671.12,2026-02-17 02:50:09,2026-02-17 02:50:09,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64160,MCH1257,1,8429.8,8429.8,2026-10-02 11:21:24,2026-10-02 11:21:24,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64166,MCH4984,1,2533.0,2533.0,2026-01-08 13:59:33,2026-01-08 13:59:33,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64167,MCH8166,1,8213.52,8213.52,2026-02-04 20:02:01,2026-02-04 20:02:01,1.0,1691.84,1,0.0,1.0,TRANSACTED_WITH
USR64168,MCH5391,1,24056.98,24056.98,2026-03-14 00:00:00,2026-03-14 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64169,MCH1887,1,630.18,630.18,2026-01-30 00:00:00,2026-01-30 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64179,MCH4162,1,3538.56,3538.56,2026-03-04 17:41:04,2026-03-04 17:41:04,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64185,MCH1282,1,15249.0,15249.0,2026-01-28 19:33:53,2026-01-28 19:33:53,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64187,MCH8293,1,18611.76,18611.76,2026-02-01 10:13:51,2026-02-01 10:13:51,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64195,MCH6544,1,21667.76,21667.76,2026-02-07 23:58:39,2026-02-07 23:58:39,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64199,MCH5757,1,18543.62,18543.62,2026-10-03 00:00:54,2026-10-03 00:00:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64201,MCH9978,1,16045.48,16045.48,2026-01-16 10:32:38,2026-01-16 10:32:38,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64203,MCH4836,1,18696.65,18696.65,2026-01-09 08:06:18,2026-01-09 08:06:18,1.0,4901.36,1,0.0,1.0,TRANSACTED_WITH
USR64209,MCH3271,1,15087.11,15087.11,2026-01-09 04:40:10,2026-01-09 04:40:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64212,MCH7689,1,7561.75,7561.75,2026-02-03 17:38:41,2026-02-03 17:38:41,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64213,MCH5355,1,11700.07,11700.07,2026-03-25 08:48:22,2026-03-25 08:48:22,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64214,MCH6951,1,8889.94,8889.94,2026-03-24 13:25:21,2026-03-24 13:25:21,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64216,MCH3066,1,21394.87,21394.87,2026-02-01 20:34:49,2026-02-01 20:34:49,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64224,MCH7938,1,23262.0,23262.0,2026-02-05 00:00:00,2026-02-05 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64225,MCH9230,1,8893.77,8893.77,2026-02-21 01:52:05,2026-02-21 01:52:05,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64233,MCH2637,1,9539.58,9539.58,2026-02-17 00:14:52,2026-02-17 00:14:52,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64234,MCH2853,1,15197.0,15197.0,2026-02-02 00:00:00,2026-02-02 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64240,MCH3128,1,18180.05,18180.05,2026-03-20 13:08:02,2026-03-20 13:08:02,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64245,MCH6834,1,20030.88,20030.88,2026-02-06 18:40:10,2026-02-06 18:40:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64253,MCH8823,1,20470.26,20470.26,2026-03-06 03:27:58,2026-03-06 03:27:58,1.0,477.68,1,0.0,1.0,TRANSACTED_WITH
USR64256,MCH3235,1,1728.09,1728.09,2026-03-06 07:59:54,2026-03-06 07:59:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64261,MCH1683,1,5706.1,5706.1,2026-03-16 14:18:01,2026-03-16 14:18:01,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64264,MCH2004,1,13433.86,13433.86,2026-02-02 15:19:43,2026-02-02 15:19:43,1.0,4252.24,1,0.0,1.0,TRANSACTED_WITH
USR64274,MCH6527,1,8879.4,8879.4,2026-03-14 02:56:02,2026-03-14 02:56:02,1.0,662.25,1,0.0,1.0,TRANSACTED_WITH
USR64276,MCH1513,1,24248.44,24248.44,2026-03-19 00:00:00,2026-03-19 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64277,MCH7724,1,9546.0,9546.0,2026-02-22 11:31:25,2026-02-22 11:31:25,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64278,MCH2909,1,5735.62,5735.62,2026-01-26 01:44:22,2026-01-26 01:44:22,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64285,MCH1254,1,20181.42,20181.42,2026-02-24 13:53:09,2026-02-24 13:53:09,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64293,MCH8739,1,4056.46,4056.46,2026-03-05 22:47:45,2026-03-05 22:47:45,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64301,MCH2230,1,4968.03,4968.03,2026-01-24 03:25:01,2026-01-24 03:25:01,1.0,2090.68,1,0.0,1.0,TRANSACTED_WITH
USR64305,MCH6017,1,274.0,274.0,2026-01-29 07:13:58,2026-01-29 07:13:58,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64306,MCH5095,1,15339.25,15339.25,2026-01-11 09:24:42,2026-01-11 09:24:42,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64312,MCH1595,1,8720.18,8720.18,2026-01-31 13:01:30,2026-01-31 13:01:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64318,MCH6824,1,17145.06,17145.06,2026-02-25 00:00:00,2026-02-25 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64322,MCH8809,1,2913.36,2913.36,2026-03-08 11:23:07,2026-03-08 11:23:07,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64332,MCH1711,1,5150.12,5150.12,2026-02-14 01:03:59,2026-02-14 01:03:59,1.0,12679.09,1,0.0,1.0,TRANSACTED_WITH
USR64339,MCH2676,1,18745.65,18745.65,2026-03-24 11:40:54,2026-03-24 11:40:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64344,MCH6301,1,6249.53,6249.53,2026-03-02 14:02:39,2026-03-02 14:02:39,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64356,MCH3458,1,14902.58,14902.58,2026-01-23 17:51:38,2026-01-23 17:51:38,1.0,4341.0,1,0.0,1.0,TRANSACTED_WITH
USR64358,MCH6210,1,20896.33,20896.33,2026-02-28 10:33:00,2026-02-28 10:33:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64369,MCH1112,1,18011.13,18011.13,2026-02-17 04:08:19,2026-02-17 04:08:19,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64378,MCH1960,1,8429.03,8429.03,2026-02-18 14:11:04,2026-02-18 14:11:04,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64385,MCH4947,1,7522.79,7522.79,2026-03-09 00:00:00,2026-03-09 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64386,MCH1230,1,6953.54,6953.54,2026-01-11 07:25:35,2026-01-11 07:25:35,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64387,MCH5013,1,15425.98,15425.98,2026-03-29 00:00:00,2026-03-29 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64388,MCH5775,1,11107.0,11107.0,2026-01-28 21:23:26,2026-01-28 21:23:26,1.0,7211.97,1,0.0,1.0,TRANSACTED_WITH
USR64397,MCH4669,1,2045.37,2045.37,2026-01-11 00:00:00,2026-01-11 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64401,MCH6061,1,22820.89,22820.89,2026-01-23 11:22:12,2026-01-23 11:22:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64404,MCH3679,1,21361.0,21361.0,2026-02-02 08:39:53,2026-02-02 08:39:53,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64411,MCH9501,1,19498.48,19498.48,2026-08-03 22:21:04,2026-08-03 22:21:04,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64419,MCH7854,1,13580.18,13580.18,2026-03-29 15:20:27,2026-03-29 15:20:27,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64430,MCH5102,1,12207.21,12207.21,2026-01-09 22:21:14,2026-01-09 22:21:14,1.0,0.0,1,0.0,1.0,TRANSACTED_WITH
USR64431,MCH7756,1,24117.49,24117.49,2026-03-18 18:53:45,2026-03-18 18:53:45,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64438,MCH7571,1,12664.09,12664.09,2026-02-02 00:02:42,2026-02-02 00:02:42,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64443,MCH7071,1,8094.88,8094.88,2026-03-22 13:46:10,2026-03-22 13:46:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64446,MCH8031,1,12320.53,12320.53,2026-03-17 17:48:09,2026-03-17 17:48:09,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64454,MCH6696,1,11701.55,11701.55,2026-03-01 10:13:56,2026-03-01 10:13:56,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64458,MCH8062,1,14858.04,14858.04,2026-01-14 20:26:43,2026-01-14 20:26:43,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64460,MCH6519,1,24543.36,24543.36,2026-03-24 02:56:46,2026-03-24 02:56:46,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64461,MCH2425,1,15655.11,15655.11,2026-01-10 20:20:44,2026-01-10 20:20:44,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64462,MCH3475,1,3162.18,3162.18,2026-02-20 22:54:51,2026-02-20 22:54:51,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64464,MCH3748,1,17939.45,17939.45,2026-02-14 03:31:03,2026-02-14 03:31:03,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64470,MCH4620,1,16979.87,16979.87,2026-03-02 20:14:35,2026-03-02 20:14:35,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64471,MCH8747,1,7594.56,7594.56,2026-03-10 21:21:38,2026-03-10 21:21:38,1.0,1704.54,1,0.0,1.0,TRANSACTED_WITH
USR64475,MCH5214,1,7284.06,7284.06,2026-01-01 22:07:50,2026-01-01 22:07:50,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64478,MCH9188,1,14183.44,14183.44,2026-01-03 06:26:26,2026-01-03 06:26:26,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64481,MCH1221,1,17495.37,17495.37,2026-03-09 00:00:00,2026-03-09 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64484,MCH7145,1,12599.3,12599.3,2026-03-11 03:22:59,2026-03-11 03:22:59,1.0,1130.39,1,0.0,1.0,TRANSACTED_WITH
USR64488,MCH7747,1,864.05,864.05,2026-02-28 18:36:42,2026-02-28 18:36:42,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64490,MCH8021,1,3005.95,3005.95,2026-03-14 00:12:14,2026-03-14 00:12:14,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64499,MCH1165,1,18219.0,18219.0,2026-02-21 05:39:54,2026-02-21 05:39:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64499,MCH2247,1,14860.1,14860.1,2026-02-13 17:51:28,2026-02-13 17:51:28,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64511,MCH6278,1,4380.29,4380.29,2026-01-29 02:27:38,2026-01-29 02:27:38,1.0,856.42,1,0.0,1.0,TRANSACTED_WITH
USR64516,MCH2188,1,11510.56,11510.56,2026-03-25 08:06:49,2026-03-25 08:06:49,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64523,MCH8377,1,14078.91,14078.91,2026-03-15 13:23:08,2026-03-15 13:23:08,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64525,MCH1925,1,22052.38,22052.38,2026-02-16 13:58:31,2026-02-16 13:58:31,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64536,MCH2268,1,12885.0,12885.0,2026-01-31 12:13:38,2026-01-31 12:13:38,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64538,MCH3121,1,17121.22,17121.22,2026-02-04 15:46:23,2026-02-04 15:46:23,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64571,MCH6456,1,24529.63,24529.63,2026-02-05 00:00:00,2026-02-05 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64572,MCH4170,1,9919.88,9919.88,2026-01-03 22:34:16,2026-01-03 22:34:16,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64575,MCH8327,1,9723.05,9723.05,2026-01-05 05:14:48,2026-01-05 05:14:48,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64577,MCH2810,1,10992.24,10992.24,2026-03-14 04:49:12,2026-03-14 04:49:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64590,MCH4060,1,14633.73,14633.73,2026-03-27 01:04:13,2026-03-27 01:04:13,1.0,4568.57,1,0.0,1.0,TRANSACTED_WITH
USR64590,MCH8431,1,15216.72,15216.72,2026-03-08 07:24:56,2026-03-08 07:24:56,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64595,MCH2103,1,2655.92,2655.92,2026-03-30 06:44:33,2026-03-30 06:44:33,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64598,MCH6606,1,13304.23,13304.23,2026-01-02 07:50:01,2026-01-02 07:50:01,1.0,-1640.31,1,0.0,1.0,TRANSACTED_WITH
USR64607,MCH5299,1,4805.27,4805.27,2026-03-01 21:07:10,2026-03-01 21:07:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64624,MCH2655,1,13039.21,13039.21,2026-02-22 04:43:07,2026-02-22 04:43:07,1.0,676.55,1,0.0,1.0,TRANSACTED_WITH
USR64635,MCH8086,1,143.05,143.05,2026-01-23 10:03:44,2026-01-23 10:03:44,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64645,MCH3303,1,995.28,995.28,2026-02-06 10:31:42,2026-02-06 10:31:42,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64649,MCH5571,1,20925.1,20925.1,2026-03-30 08:20:06,2026-03-30 08:20:06,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64650,MCH3984,1,3667.93,3667.93,2026-03-18 10:48:28,2026-03-18 10:48:28,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64653,MCH8310,1,17258.93,17258.93,2026-06-03 21:42:38,2026-06-03 21:42:38,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64656,MCH6694,1,9758.93,9758.93,2026-03-21 08:54:40,2026-03-21 08:54:40,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64657,MCH5784,1,18224.25,18224.25,2026-02-20 06:26:02,2026-02-20 06:26:02,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64664,MCH7109,1,13742.73,13742.73,2026-02-21 13:36:48,2026-02-21 13:36:48,1.0,0.0,1,0.0,1.0,TRANSACTED_WITH
USR64668,MCH5890,1,18274.38,18274.38,2026-03-14 15:16:47,2026-03-14 15:16:47,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64673,MCH8845,1,934.82,934.82,2026-03-20 05:00:58,2026-03-20 05:00:58,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64677,MCH3758,1,16716.44,16716.44,2026-01-15 14:58:12,2026-01-15 14:58:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64677,MCH4329,1,2109.2,2109.2,2026-01-19 13:04:10,2026-01-19 13:04:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64680,MCH4215,1,1742.21,1742.21,2026-03-18 14:59:09,2026-03-18 14:59:09,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64687,MCH8328,1,11011.07,11011.07,2026-01-18 06:09:03,2026-01-18 06:09:03,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64689,MCH1871,1,13841.26,13841.26,2026-02-13 18:54:30,2026-02-13 18:54:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64698,MCH3671,1,9191.09,9191.09,2026-01-12 12:26:07,2026-01-12 12:26:07,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64709,MCH4387,1,22554.33,22554.33,2026-03-06 13:11:40,2026-03-06 13:11:40,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64720,MCH1193,1,16236.56,16236.56,2026-01-31 22:13:43,2026-01-31 22:13:43,1.0,1072.99,1,0.0,1.0,TRANSACTED_WITH
USR64720,MCH7781,1,24669.52,24669.52,2026-02-19 07:33:19,2026-02-19 07:33:19,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64723,MCH9334,1,14125.58,14125.58,2026-02-06 15:11:09,2026-02-06 15:11:09,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64723,MCH9870,1,2662.55,2662.55,2026-01-28 21:44:00,2026-01-28 21:44:00,1.0,7255.27,1,0.0,1.0,TRANSACTED_WITH
USR64725,MCH2925,1,18102.64,18102.64,2026-02-10 14:58:24,2026-02-10 14:58:24,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64731,MCH3320,1,21529.64,21529.64,2026-03-25 09:38:35,2026-03-25 09:38:35,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64734,MCH6494,1,15182.31,15182.31,2026-03-17 23:44:43,2026-03-17 23:44:43,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64746,MCH6927,1,21833.0,21833.0,2026-03-16 09:34:11,2026-03-16 09:34:11,1.0,877.69,1,0.0,1.0,TRANSACTED_WITH
USR64746,MCH8039,1,13181.5,13181.5,2026-03-23 12:13:45,2026-03-23 12:13:45,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64749,MCH8560,1,18029.16,18029.16,2026-01-10 00:00:00,2026-01-10 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64752,MCH6174,1,302.55,302.55,2026-01-16 00:00:00,2026-01-16 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64753,MCH7671,1,16923.76,16923.76,2026-03-16 02:11:27,2026-03-16 02:11:27,1.0,1017.5,1,0.0,1.0,TRANSACTED_WITH
USR64771,MCH1500,1,8674.0,8674.0,2026-03-28 01:32:51,2026-03-28 01:32:51,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64771,MCH5452,1,19562.82,19562.82,2026-01-17 18:01:05,2026-01-17 18:01:05,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64772,MCH8472,1,526.34,526.34,2026-03-21 11:21:35,2026-03-21 11:21:35,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64773,MCH5305,1,18266.0,18266.0,2026-01-22 15:20:47,2026-01-22 15:20:47,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64778,MCH4608,1,11762.7,11762.7,2026-03-27 07:27:59,2026-03-27 07:27:59,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64778,MCH6675,1,22331.97,22331.97,2026-02-10 07:22:46,2026-02-10 07:22:46,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR64784,MCH3690,1,5519.99,5519.99,2026-01-30 03:39:57,2026-01-30 03:39:57,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
