merchant_id_normalized,transaction_count,total_transaction_amount,avg_transaction_amount,median_transaction_amount,amount_std,successful_transaction_count,failed_transaction_count,pending_transaction_count,success_rate,failure_rate,pending_rate,chargeback_transaction_count,chargeback_rate,total_disputed_amount,disputed_amount_ratio,avg_disputed_amount,median_disputed_amount,max_disputed_amount,dispute_after_7_days_count,dispute_after_7_days_rate,unique_user_count,unique_category_count,negative_transaction_count,missing_utr_count,merchant_status,merchant_category,mcc,merchant_duplicate_entity_flag
MCH6457,3,33472.58,11157.526666666667,8349.27,10911.82101110687,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6458,3,41202.060000000005,13734.020000000002,14518.37,9135.443493115154,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,0.3333333333333333,9039.58,0.21939631173781113,9039.58,9039.58,9039.58,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6460,2,1393.8600000000006,696.9300000000003,696.9300000000003,34365.19157576748,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,1,0,ENABLED,RETAIL,5311.0,False
MCH6461,1,3912.25,3912.25,3912.25,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6463,1,12809.13,12809.13,12809.13,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6465,2,18864.6,9432.3,9432.3,7478.234038608313,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,MEDICAL_STORE,5912,True
MCH6466,5,71213.66,14242.732,16140.35,6467.230900139564,5,0,0,1.0,0.0,0.0,1,0.2,-798.72,-0.011215825727816826,-798.72,-798.72,-798.72,1,1.0,5,1,0,0,ACTIVE,RETAIL,5311,False
MCH6467,2,40169.04,20084.52,20084.52,5993.592640829039,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6468,3,34973.990000000005,11657.996666666668,13796.68,9009.501096866205,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,0.3333333333333333,1245.84,0.03562190073251578,1245.84,1245.84,1245.84,1,1.0,3,1,0,1,ACTIVE,TRANSPORTATION,4131,False
MCH6469,4,73674.77,18418.6925,20585.955,6615.385849358423,2,1,1,0.5,0.25,0.25,1,0.25,1495.59,0.020299893708524638,1495.59,1495.59,1495.59,1,1.0,4,1,0,0,LIVE,DEPARTMENT STORE,5311,False
MCH6471,4,42004.95,10501.2375,11297.36,6107.459692956775,3,1,0,0.75,0.25,0.0,2,0.5,21547.4,0.5129728758158265,10773.7,10773.7,20754.36,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6473,4,39771.95,9942.9875,16801.295,19533.07155228174,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,1,0,SUSPENDED,RESTAURANTS,5812,False
MCH6474,2,45134.18,22567.09,22567.09,3063.681550846952,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ENABLED,MEDICAL,5912,True
MCH6475,4,43078.54,10769.635,12067.45,3899.6759093844366,3,0,1,0.75,0.0,0.25,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6476,3,28188.32,9396.106666666667,5464.55,10799.21609877464,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6477,5,64217.850000000006,12843.570000000002,11772.82,6308.383513460482,5,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,5,1,0,1,ACTIVE,CLOTHING,5699,False
MCH6478,2,37893.06,18946.53,18946.53,4193.030075351236,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6479,5,85662.55,17132.510000000002,19911.8,6574.164676903826,4,0,1,0.8,0.0,0.2,0,0.0,0.0,0.0,,,,0,0.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6480,1,3186.71,3186.71,3186.71,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,APPAREL,5699,False
MCH6481,2,20426.45,10213.225,10213.225,9323.591818674282,1,1,0,0.5,0.5,0.0,1,0.5,1773.89,0.08684279451397575,1773.89,1773.89,1773.89,1,1.0,2,1,0,1,ENABLED,TRANSPRT,4131,True
MCH6482,3,28169.260000000002,9389.753333333334,8619.1,6363.525452532844,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,1,INACTIVE,DEPARTMENT STORE,5311,False
MCH6483,2,30021.54,15010.77,15010.77,9394.564126301975,2,0,0,1.0,0.0,0.0,1,0.5,342.0,0.01139182067275696,342.0,342.0,342.0,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6484,3,32052.64,10684.213333333333,10177.91,1692.3727193598145,2,0,1,0.6666666666666666,0.0,0.3333333333333333,1,0.3333333333333333,681.66,0.02126689096436362,681.66,681.66,681.66,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6485,2,15926.28,7963.14,7963.14,1556.426878205334,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6486,2,6993.5599999999995,3496.7799999999997,3496.7799999999997,147.17720543616775,1,1,0,0.5,0.5,0.0,1,0.5,1552.99,0.2220600094944492,1552.99,1552.99,1552.99,0,0.0,2,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6487,6,74197.43000000001,12366.238333333335,8313.6,8544.75861539556,3,2,1,0.5,0.3333333333333333,0.16666666666666666,1,0.16666666666666666,1768.72,0.02383802242207041,1768.72,1768.72,1768.72,0,0.0,6,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6488,2,21090.72,10545.36,10545.36,9046.031193855126,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ENABLED,GARMENTS,misc,False
MCH6489,1,9948.13,9948.13,9948.13,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6491,2,26241.82,13120.91,13120.91,8334.101944420885,2,0,0,1.0,0.0,0.0,1,0.5,4608.17,0.17560405490167985,4608.17,4608.17,4608.17,1,1.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6492,1,4539.0,4539.0,4539.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,PHARMACIES,5912,False
MCH6493,4,20363.43,5090.8575,4990.485,3815.280022142324,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,INACTIVE,BUS/TAXI,UNKNOWN,False
MCH6494,2,37717.97,18858.985,18858.985,5199.603649438101,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6495,2,27161.68,13580.84,13580.84,1577.753218725919,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6496,2,39667.65,19833.825,19833.825,5364.090828877715,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6498,3,38279.45,12759.816666666666,13075.46,9922.31111951411,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,1942.12,0.05073531620752127,1942.12,1942.12,1942.12,1,1.0,3,1,0,0,ACTIVE,EATING PLACE,5812,True
MCH6499,5,55761.97,11152.394,8961.89,6706.079854962212,4,1,0,0.8,0.2,0.0,0,0.0,0.0,0.0,,,,0,0.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6500,2,20578.12,10289.06,10289.06,13747.654892642598,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6501,1,4581.24,4581.24,4581.24,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,CLOTHING,UNKNOWN,False
MCH6502,1,45.69,45.69,45.69,,1,0,0,1.0,0.0,0.0,1,1.0,1246.53,27.282337491792514,1246.53,1246.53,1246.53,0,0.0,1,1,0,0,INACTIVE,RETAIL OTHER,5999,False
MCH6504,3,49603.36,16534.453333333335,18558.91,4203.988071870962,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,STATIONERY,5942,False
MCH6505,2,14810.7,7405.35,7405.35,5784.6284448527895,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6506,1,10342.51,10342.51,10342.51,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6507,1,22532.47,22532.47,22532.47,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,BUS/TAXI,4131,True
MCH6508,5,78513.84,15702.768,15218.2,5721.16952075098,4,1,0,0.8,0.2,0.0,0,0.0,0.0,0.0,,,,0,0.0,5,1,0,0,ACTIVE,PHARMACIES,5912,True
MCH6509,3,53218.84,17739.61333333333,17642.84,4143.847585099304,2,0,1,0.6666666666666666,0.0,0.3333333333333333,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,1.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6510,4,52511.880000000005,13127.970000000001,13065.89,10955.80281986674,3,0,1,0.75,0.0,0.25,1,0.25,0.0,0.0,0.0,0.0,0.0,1,1.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6511,4,58516.49,14629.1225,15663.775000000001,8967.515546695471,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,ENABLED,KIRANA,5411,False
MCH6512,3,52674.72,17558.24,18178.19,5479.481426658914,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,LIVE,MOBILE RECHARGE,UNKNOWN,False
MCH6513,1,6337.44,6337.44,6337.44,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,DEPT_STORE,5311,True
MCH6514,3,32789.7,10929.9,10639.66,4048.7897949387298,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,RESTAURANTS,5812,False
MCH6515,2,12358.029999999999,6179.014999999999,6179.014999999999,2039.911139841635,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6517,2,29909.579999999998,14954.789999999999,14954.789999999999,8072.868415179327,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ENABLED,CLOTHS,5699,False
MCH6518,5,19935.19,3987.0379999999996,3675.91,18249.844142639136,4,1,0,0.8,0.2,0.0,1,0.2,7008.2699999999995,0.35155270654556087,7008.2699999999995,7008.2699999999995,7008.2699999999995,1,1.0,5,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6519,2,48921.16,24460.58,24460.58,117.06859869324703,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ENABLED,CLOTHS,5699,True
MCH6520,1,3740.05,3740.05,3740.05,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,MEDICAL_STORE,5912,False
MCH6521,2,29407.34,14703.67,14703.67,3681.8201568246113,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6522,1,14787.65,14787.65,14787.65,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6523,2,21015.079999999998,10507.539999999999,10507.539999999999,10209.518833755095,2,0,0,1.0,0.0,0.0,2,1.0,-3214.54,-0.152963490978859,-1607.27,-1607.27,0.0,2,1.0,2,1,0,0,ACTIVE,OTHER,5999,False
MCH6524,3,38642.369999999995,12880.789999999999,9280.0,6798.45382754785,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,DISABLED,HOTELS,7011.0,False
MCH6525,1,20485.15,20485.15,20485.15,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6526,2,32475.800000000003,16237.900000000001,16237.900000000001,2832.443491263332,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6527,3,28916.8,9638.933333333332,8879.4,8154.582437098378,1,0,2,0.3333333333333333,0.0,0.6666666666666666,2,0.6666666666666666,25248.56,0.8731450229624302,12624.28,12624.28,24586.31,2,1.0,3,1,0,0,ACTIVE,GROCERY STORES,5411,True
MCH6528,3,24104.27,8034.756666666667,9781.91,4161.962677635797,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6529,2,22952.46,11476.23,11476.23,15601.165613895648,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6530,4,43882.0,10970.5,12149.55,6918.1624520532905,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,ACTIVE,CLOTHS,5699,True
MCH6531,3,7613.6,2537.866666666667,1275.06,2324.7136374472734,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6532,1,10658.77,10658.77,10658.77,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6533,1,12239.92,12239.92,12239.92,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6535,3,19828.76,6609.586666666666,6454.61,395.27818992873046,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,LIVE,GROCERY,5411,False
MCH6536,3,40779.39,13593.13,15325.26,10827.351512115047,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,585.31,0.014353083751375388,585.31,585.31,585.31,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6537,4,38426.86,9606.715,5780.555,8639.267326567688,3,1,0,0.75,0.25,0.0,1,0.25,3272.08,0.08515085541727843,3272.08,3272.08,3272.08,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6538,4,55870.07,13967.5175,16961.27,9856.3865617557,4,0,0,1.0,0.0,0.0,2,0.5,5015.36,0.08976827843602128,2507.68,2507.68,5015.36,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6539,3,-4694.59,-1564.8633333333335,926.71,16314.146399028463,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6540,1,9747.54,9747.54,9747.54,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6541,2,19902.19,9951.095,9951.095,8655.559758216103,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,CHEMIST,5912,False
MCH6542,2,36227.0,18113.5,18113.5,3961.919294988226,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,RETAIL,5311,False
MCH6543,3,28209.42,9403.14,8450.32,4650.3450803999485,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ENABLED,CLOTHS,5699,True
MCH6544,3,54654.7,18218.233333333334,21667.76,8496.642153847208,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6545,3,44658.32,14886.106666666667,20094.3,10957.151153951163,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,FASHION,5699,True
MCH6546,3,42981.2,14327.066666666666,15171.92,4169.557348896083,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,1362.36,0.03169664876736806,1362.36,1362.36,1362.36,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6547,2,19908.54,9954.27,9954.27,10857.14379250823,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,DISABLED,BOOKS,5942,False
MCH6549,2,14344.52,7172.26,7172.26,3732.477286628815,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6550,1,2587.64,2587.64,2587.64,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6551,1,13712.82,13712.82,13712.82,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,HOTEL_LODGING,7011,True
MCH6552,2,20373.9,10186.95,10186.95,291.257283170738,2,0,0,1.0,0.0,0.0,1,0.5,1592.73,0.07817501803778364,1592.73,1592.73,1592.73,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6553,3,17548.51,5849.503333333333,6388.23,3048.7694559663464,2,0,1,0.6666666666666666,0.0,0.3333333333333333,2,0.6666666666666666,10824.869999999999,0.6168540804888848,5412.4349999999995,5412.4349999999995,7039.0,2,1.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6554,3,37465.05,12488.35,11088.57,4728.753616884686,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,1,INACTIVE,HOSPITALITY,7011,False
MCH6555,3,19289.07,6429.69,6201.0,1162.9531883528246,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,-1184.71,-0.061418720550031704,-1184.71,-1184.71,-1184.71,1,1.0,3,1,0,0,HOLD,RETAIL,5311,False
MCH6556,2,32470.18,16235.09,16235.09,5893.8623004104875,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,LIVE,OTHER,5999,True
MCH6557,2,13522.52,6761.26,6761.26,5644.847576347833,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6558,1,4249.83,4249.83,4249.83,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6560,2,22742.91,11371.455,11371.455,2572.87166295756,2,0,0,1.0,0.0,0.0,1,0.5,3058.22,0.1344691598392642,3058.22,3058.22,3058.22,0,0.0,2,1,0,0,ACTIVE,PHONE SERVICE,4814,False
MCH6561,3,21432.690000000002,7144.2300000000005,7273.17,4819.373821265581,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6562,2,10563.74,5281.87,5281.87,3936.2796031024013,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,HOTEL_LODGING,7011,False
MCH6563,1,18844.12,18844.12,18844.12,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,TRAVEL,4131,True
MCH6564,3,27838.52,9279.506666666666,6848.27,5387.70767136018,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6566,4,52022.56,13005.64,12347.785,6321.042190910188,3,0,1,0.75,0.0,0.25,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,1,CLOSED,MOBILE RECHARGE,4814,True
MCH6567,3,43695.64,14565.213333333333,17311.93,6162.653924198025,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,-211.84,-0.004848080952699171,-211.84,-211.84,-211.84,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6568,5,73044.55,14608.91,14634.02,7571.540269515841,5,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,5,1,0,0,ENABLED,HOTEL_LODGING,7011,False
MCH6569,2,20314.09,10157.045,10157.045,10310.896732973812,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6570,1,4324.0,4324.0,4324.0,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,MEDICAL,5912,False
MCH6571,3,30083.14,10027.713333333333,7149.95,9947.538918407576,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6572,2,40212.21,20106.105,20106.105,4828.273594365794,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ENABLED,DEPT_STORE,5311,True
MCH6573,3,41606.54,13868.846666666666,15772.95,12086.482996895056,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6575,5,72664.93,14532.985999999999,16772.42,8534.324656642728,4,1,0,0.8,0.2,0.0,1,0.2,3582.55,0.0493023250693285,3582.55,3582.55,3582.55,0,0.0,5,1,0,0,ACTIVE,BOOK STORE,5942,True
MCH6576,4,78164.26,19541.065,24001.405,9588.015935512069,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6577,1,458.77,458.77,458.77,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,CLOTHS,5699,False
MCH6578,3,58722.17999999999,19574.059999999998,17983.94,4233.132351486308,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,BUS/TAXI,4131.0,True
MCH6579,3,38889.63,12963.21,16671.05,8639.618476391188,1,2,0,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6580,3,24897.62,8299.206666666667,7103.32,3201.0218699867287,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6581,3,35549.630000000005,11849.876666666669,12608.67,3502.4976205606954,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6582,1,10176.16,10176.16,10176.16,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,PHARMACIES,5912,True
MCH6583,1,17735.93,17735.93,17735.93,,1,0,0,1.0,0.0,0.0,1,1.0,318.65,0.017966354174830414,318.65,318.65,318.65,0,0.0,1,1,0,0,ACTIVE,PHARMACIES,5912,True
MCH6584,2,45246.08,22623.04,22623.04,1846.6235012042941,2,0,0,1.0,0.0,0.0,1,0.5,788.58,0.017428692165155524,788.58,788.58,788.58,1,1.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6585,5,30022.77,6004.554,4963.0,2964.182505815052,5,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,5,1,0,1,INACTIVE,KIRANA,5411,True
MCH6586,1,18706.56,18706.56,18706.56,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,MISCELLANEOUS,5999,False
MCH6587,2,-12662.14,-6331.07,-6331.07,17791.18845231538,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6588,3,26616.14,8872.046666666667,10946.93,3740.6512089786365,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6591,2,38440.83,19220.415,19220.415,1466.0091340950096,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH6593,5,58094.31,11618.862,10566.92,6839.371617383427,5,0,0,1.0,0.0,0.0,1,0.2,3089.13,0.053174398663139305,3089.13,3089.13,3089.13,0,0.0,5,1,0,0,LIVE,KIRANA,5411,True
MCH6594,3,39012.75,13004.25,11270.42,7130.573204231199,2,1,0,0.6666666666666666,0.3333333333333333,0.0,2,0.6666666666666666,4775.919999999999,0.12241946543117312,2387.9599999999996,2387.9599999999996,4520.19,1,0.5,3,1,0,0,ACTIVE,GROCERY_STORE,5411,False
MCH6595,3,31534.489999999998,10511.496666666666,11986.27,7656.447281698825,1,2,0,0.3333333333333333,0.6666666666666666,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,HOTEL,7011,False
MCH6596,4,32610.19,8152.5475,8201.06,3588.3048387911062,3,1,0,0.75,0.25,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
