cluster_id,node_id,node_type
CLU00400,USR36873,USER
CLU00400,MCH6126,MERCHANT
CLU00401,USR37037,USER
CLU00401,USR61887,USER
CLU00401,MCH7768,MERCHANT
CLU00402,USR37537,USER
CLU00402,USR77146,USER
CLU00402,MCH2529,MERCHANT
CLU00403,USR62126,USER
CLU00403,USR38238,USER
CLU00403,MCH7978,MERCHANT
CLU00404,USR38257,USER
CLU00404,MCH1936,MERCHANT
CLU00404,MCH5459,MERCHANT
CLU00405,USR38722,USER
CLU00405,USR98607,USER
CLU00405,MCH4423,MERCHANT
CLU00406,USR38727,USER
CLU00406,USR56027,USER
CLU00406,MCH7468,MERCHANT
CLU00407,USR39130,USER
CLU00407,USR62385,USER
CLU00407,MCH7681,MERCHANT
CLU00408,USR40169,USER
CLU00408,USR42507,USER
CLU00408,MCH1226,MERCHANT
CLU00409,USR97767,USER
CLU00409,USR40511,USER
CLU00409,MCH5966,MERCHANT
CLU00410,USR41234,USER
CLU00410,USR74323,USER
CLU00410,MCH2131,MERCHANT
CLU00411,USR41404,USER
CLU00411,USR97499,USER
CLU00411,MCH2090,MERCHANT
CLU00412,USR41756,USER
CLU00412,USR54780,USER
CLU00412,MCH2929,MERCHANT
CLU00413,USR42198,USER
CLU00413,USR67636,USER
CLU00413,MCH4593,MERCHANT
CLU00414,USR42202,USER
CLU00414,USR67816,USER
CLU00414,MCH4995,MERCHANT
CLU00415,USR42302,USER
CLU00415,USR46455,USER
CLU00415,MCH2647,MERCHANT
CLU00416,USR67523,USER
CLU00416,USR42322,USER
CLU00416,MCH4691,MERCHANT
CLU00417,USR64598,USER
CLU00417,USR42383,USER
CLU00417,MCH6606,MERCHANT
CLU00418,USR42892,USER
CLU00418,USR49142,USER
CLU00418,MCH3074,MERCHANT
CLU00419,USR42927,USER
CLU00419,USR43049,USER
CLU00419,MCH4436,MERCHANT
CLU00420,USR43100,USER
CLU00420,USR99949,USER
CLU00420,MCH9676,MERCHANT
CLU00421,USR43244,USER
CLU00421,USR89285,USER
CLU00421,MCH4936,MERCHANT
CLU00422,USR43353,USER
CLU00422,USR58625,USER
CLU00422,MCH1864,MERCHANT
CLU00423,USR44302,USER
CLU00423,USR73608,USER
CLU00423,MCH6371,MERCHANT
CLU00424,USR44329,USER
CLU00424,USR80009,USER
CLU00424,MCH2272,MERCHANT
CLU00425,USR44398,USER
CLU00425,USR53332,USER
CLU00425,MCH5662,MERCHANT
CLU00426,USR97755,USER
CLU00426,USR44426,USER
CLU00426,MCH6761,MERCHANT
CLU00427,USR96489,USER
CLU00427,USR44524,USER
CLU00427,MCH8003,MERCHANT
CLU00428,USR44676,USER
CLU00428,USR89429,USER
CLU00428,MCH4510,MERCHANT
CLU00429,USR44834,USER
CLU00429,USR49065,USER
CLU00429,MCH5972,MERCHANT
CLU00430,USR92271,USER
CLU00430,USR44961,USER
CLU00430,MCH3233,MERCHANT
CLU00431,USR80620,USER
CLU00431,USR45128,USER
CLU00431,MCH4589,MERCHANT
CLU00432,USR45677,USER
CLU00432,USR97861,USER
CLU00432,MCH8598,MERCHANT
CLU00433,USR65214,USER
CLU00433,USR45786,USER
CLU00433,MCH3980,MERCHANT
CLU00434,USR46073,USER
CLU00434,USR62031,USER
CLU00434,MCH6010,MERCHANT
CLU00435,USR46113,USER
CLU00435,USR83327,USER
CLU00435,MCH3760,MERCHANT
CLU00436,USR46204,USER
CLU00436,USR79974,USER
CLU00436,MCH1820,MERCHANT
CLU00437,USR91158,USER
CLU00437,USR46411,USER
CLU00437,MCH2239,MERCHANT
CLU00438,USR46435,USER
CLU00438,USR94716,USER
CLU00438,MCH1095,MERCHANT
CLU00439,USR82174,USER
CLU00439,USR46929,USER
CLU00439,MCH7131,MERCHANT
CLU00440,USR47081,USER
CLU00440,USR64018,USER
CLU00440,MCH1407,MERCHANT
CLU00441,USR47389,USER
CLU00441,USR68351,USER
CLU00441,MCH6603,MERCHANT
CLU00442,USR47447,USER
CLU00442,USR99712,USER
CLU00442,MCH8765,MERCHANT
CLU00443,USR48992,USER
CLU00443,USR47819,USER
CLU00443,MCH8859,MERCHANT
CLU00444,USR47922,USER
CLU00444,USR87975,USER
CLU00444,MCH6939,MERCHANT
CLU00445,USR48191,USER
CLU00445,USR73908,USER
CLU00445,MCH7164,MERCHANT
CLU00446,USR48399,USER
CLU00446,MCH8971,MERCHANT
CLU00446,MCH3972,MERCHANT
CLU00447,USR48749,USER
CLU00447,USR90666,USER
CLU00447,MCH8051,MERCHANT
CLU00448,USR48797,USER
CLU00448,USR57474,USER
CLU00448,MCH2347,MERCHANT
CLU00449,USR55217,USER
CLU00449,USR49590,USER
CLU00449,MCH8758,MERCHANT
CLU00450,USR59941,USER
CLU00450,USR49592,USER
CLU00450,MCH6560,MERCHANT
CLU00451,USR49647,USER
CLU00451,USR75679,USER
CLU00451,MCH9076,MERCHANT
CLU00452,USR55116,USER
CLU00452,USR49774,USER
CLU00452,MCH6552,MERCHANT
CLU00453,USR50278,USER
CLU00453,USR63974,USER
CLU00453,MCH1845,MERCHANT
CLU00454,USR50315,USER
CLU00454,USR88737,USER
CLU00454,MCH2759,MERCHANT
CLU00455,USR58816,USER
CLU00455,USR50619,USER
CLU00455,MCH1045,MERCHANT
CLU00456,USR68775,USER
CLU00456,USR50635,USER
CLU00456,MCH6611,MERCHANT
CLU00457,USR82737,USER
CLU00457,USR51228,USER
CLU00457,MCH5946,MERCHANT
CLU00458,USR51679,USER
CLU00458,MCH6445,MERCHANT
CLU00458,MCH8572,MERCHANT
CLU00459,USR52079,USER
CLU00459,USR57626,USER
CLU00459,MCH4844,MERCHANT
CLU00460,USR52194,USER
CLU00460,USR89905,USER
CLU00460,MCH1012,MERCHANT
CLU00461,USR52730,USER
CLU00461,USR86802,USER
CLU00461,MCH2204,MERCHANT
CLU00462,USR53915,USER
CLU00462,USR72624,USER
CLU00462,MCH5933,MERCHANT
CLU00463,USR53922,USER
CLU00463,USR56437,USER
CLU00463,MCH8786,MERCHANT
CLU00464,USR54191,USER
CLU00464,USR80571,USER
CLU00464,MCH4227,MERCHANT
CLU00465,USR82813,USER
CLU00465,USR54364,USER
CLU00465,MCH3067,MERCHANT
CLU00466,USR63626,USER
CLU00466,USR54428,USER
CLU00466,MCH8980,MERCHANT
CLU00467,USR54444,USER
CLU00467,USR77199,USER
CLU00467,MCH2921,MERCHANT
CLU00468,USR54496,USER
CLU00468,USR61062,USER
CLU00468,MCH3766,MERCHANT
CLU00469,USR55640,USER
CLU00469,USR88343,USER
CLU00469,MCH7433,MERCHANT
CLU00470,USR94602,USER
CLU00470,USR55838,USER
CLU00470,MCH9752,MERCHANT
CLU00471,USR55947,USER
CLU00471,USR94874,USER
CLU00471,MCH5417,MERCHANT
CLU00472,USR55953,USER
CLU00472,USR96090,USER
CLU00472,MCH1973,MERCHANT
CLU00473,USR67676,USER
CLU00473,USR56056,USER
CLU00473,MCH6774,MERCHANT
CLU00474,USR56284,USER
CLU00474,USR69998,USER
CLU00474,MCH2952,MERCHANT
CLU00475,USR56539,USER
CLU00475,USR89555,USER
CLU00475,MCH2620,MERCHANT
CLU00476,USR56974,USER
CLU00476,USR82036,USER
CLU00476,MCH5985,MERCHANT
CLU00477,USR57279,USER
CLU00477,USR77263,USER
CLU00477,MCH9114,MERCHANT
CLU00478,USR75398,USER
CLU00478,USR57433,USER
CLU00478,MCH7363,MERCHANT
CLU00479,USR96758,USER
CLU00479,USR57775,USER
CLU00479,MCH8610,MERCHANT
CLU00480,USR89918,USER
CLU00480,USR57777,USER
CLU00480,MCH8760,MERCHANT
CLU00481,USR57830,USER
CLU00481,USR80995,USER
CLU00481,MCH6920,MERCHANT
CLU00482,USR58169,USER
CLU00482,USR60361,USER
CLU00482,MCH6655,MERCHANT
CLU00483,USR64044,USER
CLU00483,USR58415,USER
CLU00483,MCH3082,MERCHANT
CLU00484,USR58488,USER
CLU00484,USR66998,USER
CLU00484,MCH4333,MERCHANT
CLU00485,USR58740,USER
CLU00485,USR94688,USER
CLU00485,MCH7663,MERCHANT
CLU00486,USR58872,USER
CLU00486,USR89557,USER
CLU00486,MCH1606,MERCHANT
CLU00487,USR59682,USER
CLU00487,USR65087,USER
CLU00487,MCH8746,MERCHANT
CLU00488,USR94219,USER
CLU00488,USR60494,USER
CLU00488,MCH1912,MERCHANT
CLU00489,USR60585,USER
CLU00489,MCH7695,MERCHANT
CLU00489,MCH8229,MERCHANT
CLU00490,USR60864,USER
CLU00490,USR66335,USER
CLU00490,MCH6193,MERCHANT
CLU00491,USR88128,USER
CLU00491,USR61102,USER
CLU00491,MCH5285,MERCHANT
CLU00492,USR75929,USER
CLU00492,USR61224,USER
CLU00492,MCH5076,MERCHANT
CLU00493,USR61487,USER
CLU00493,USR61561,USER
CLU00493,MCH4619,MERCHANT
CLU00494,USR66419,USER
CLU00494,USR61697,USER
CLU00494,MCH3025,MERCHANT
CLU00495,USR61949,USER
CLU00495,USR71198,USER
CLU00495,MCH9548,MERCHANT
CLU00496,USR62445,USER
CLU00496,USR99558,USER
CLU00496,MCH1882,MERCHANT
CLU00497,USR62645,USER
CLU00497,USR80247,USER
CLU00497,MCH6738,MERCHANT
CLU00498,USR78889,USER
CLU00498,USR62782,USER
CLU00498,MCH2008,MERCHANT
CLU00499,USR82146,USER
CLU00499,USR62863,USER
CLU00499,MCH1700,MERCHANT
CLU00500,USR93967,USER
CLU00500,USR62956,USER
CLU00500,MCH4085,MERCHANT
CLU00501,USR96328,USER
CLU00501,USR63057,USER
CLU00501,MCH9048,MERCHANT
CLU00502,USR63429,USER
CLU00502,USR96354,USER
CLU00502,MCH8300,MERCHANT
CLU00503,USR86210,USER
CLU00503,USR63589,USER
CLU00503,MCH7273,MERCHANT
CLU00504,USR63630,USER
CLU00504,USR65878,USER
CLU00504,MCH2784,MERCHANT
CLU00505,USR63643,USER
CLU00505,USR72086,USER
CLU00505,MCH5818,MERCHANT
CLU00506,USR74088,USER
CLU00506,USR63728,USER
CLU00506,MCH9174,MERCHANT
CLU00507,USR63888,USER
CLU00507,USR97987,USER
CLU00507,MCH8138,MERCHANT
CLU00508,USR94683,USER
CLU00508,USR64955,USER
CLU00508,MCH9276,MERCHANT
CLU00509,USR72287,USER
CLU00509,USR65712,USER
CLU00509,MCH2278,MERCHANT
CLU00510,USR66173,USER
CLU00510,USR68559,USER
CLU00510,MCH1289,MERCHANT
CLU00511,USR95219,USER
CLU00511,USR66229,USER
CLU00511,MCH4897,MERCHANT
CLU00512,USR69970,USER
CLU00512,USR66260,USER
CLU00512,MCH4340,MERCHANT
CLU00513,USR66525,USER
CLU00513,USR96510,USER
CLU00513,MCH8227,MERCHANT
CLU00514,USR66799,USER
CLU00514,USR89526,USER
CLU00514,MCH6690,MERCHANT
CLU00515,USR84511,USER
CLU00515,USR67034,USER
CLU00515,MCH1434,MERCHANT
CLU00516,USR67172,USER
CLU00516,USR76366,USER
CLU00516,MCH9100,MERCHANT
CLU00517,USR67361,USER
CLU00517,USR80004,USER
CLU00517,MCH7054,MERCHANT
CLU00518,USR67675,USER
CLU00518,USR96335,USER
CLU00518,MCH2045,MERCHANT
CLU00519,USR67690,USER
CLU00519,USR87526,USER
CLU00519,MCH8652,MERCHANT
CLU00520,USR91688,USER
CLU00520,USR67703,USER
CLU00520,MCH1530,MERCHANT
CLU00521,USR68058,USER
CLU00521,USR77709,USER
CLU00521,MCH5422,MERCHANT
CLU00522,USR68554,USER
CLU00522,USR98963,USER
CLU00522,MCH8511,MERCHANT
CLU00523,USR73048,USER
CLU00523,USR68593,USER
CLU00523,MCH6584,MERCHANT
CLU00524,USR68626,USER
CLU00524,USR78100,USER
CLU00524,MCH3537,MERCHANT
CLU00525,USR74879,USER
CLU00525,USR68849,USER
CLU00525,MCH7879,MERCHANT
CLU00526,USR68884,USER
CLU00526,USR73584,USER
CLU00526,MCH2351,MERCHANT
CLU00527,USR81235,USER
CLU00527,USR68887,USER
CLU00527,MCH5694,MERCHANT
CLU00528,USR88419,USER
CLU00528,USR69038,USER
CLU00528,MCH3455,MERCHANT
CLU00529,USR98681,USER
CLU00529,USR69161,USER
CLU00529,MCH2352,MERCHANT
CLU00530,USR96599,USER
CLU00530,USR69311,USER
CLU00530,MCH9522,MERCHANT
CLU00531,USR89681,USER
CLU00531,USR69772,USER
CLU00531,MCH4722,MERCHANT
CLU00532,USR70000,USER
CLU00532,USR75064,USER
CLU00532,MCH8135,MERCHANT
CLU00533,USR95279,USER
CLU00533,USR70057,USER
CLU00533,MCH5302,MERCHANT
CLU00534,USR72149,USER
CLU00534,USR70093,USER
CLU00534,MCH4078,MERCHANT
CLU00535,USR70557,USER
CLU00535,USR92384,USER
CLU00535,MCH8751,MERCHANT
CLU00536,USR71890,USER
CLU00536,USR83988,USER
CLU00536,MCH9851,MERCHANT
CLU00537,USR97257,USER
CLU00537,USR72447,USER
CLU00537,MCH3733,MERCHANT
CLU00538,USR72972,USER
CLU00538,USR95308,USER
CLU00538,MCH6486,MERCHANT
CLU00539,USR73095,USER
CLU00539,USR95257,USER
CLU00539,MCH6483,MERCHANT
CLU00540,USR74566,USER
CLU00540,USR73213,USER
CLU00540,MCH1186,MERCHANT
CLU00541,USR73347,USER
CLU00541,USR81089,USER
CLU00541,MCH7853,MERCHANT
CLU00542,USR99946,USER
CLU00542,USR74351,USER
CLU00542,MCH8579,MERCHANT
CLU00543,USR74877,USER
CLU00543,MCH5848,MERCHANT
CLU00543,MCH5263,MERCHANT
CLU00544,USR75016,USER
CLU00544,USR79001,USER
CLU00544,MCH1441,MERCHANT
CLU00545,USR77000,USER
CLU00545,USR75374,USER
CLU00545,MCH2834,MERCHANT
CLU00546,USR91231,USER
CLU00546,USR75621,USER
CLU00546,MCH5704,MERCHANT
CLU00547,USR78417,USER
CLU00547,USR76188,USER
CLU00547,MCH9070,MERCHANT
CLU00548,USR76295,USER
CLU00548,USR84133,USER
CLU00548,MCH2409,MERCHANT
CLU00549,USR76988,USER
CLU00549,USR79576,USER
CLU00549,MCH4583,MERCHANT
CLU00550,USR77576,USER
CLU00550,USR82175,USER
CLU00550,MCH9832,MERCHANT
CLU00551,USR94274,USER
CLU00551,USR78383,USER
CLU00551,MCH8520,MERCHANT
CLU00552,USR79606,USER
CLU00552,USR85356,USER
CLU00552,MCH8194,MERCHANT
CLU00553,USR84746,USER
CLU00553,USR80116,USER
CLU00553,MCH3901,MERCHANT
CLU00554,USR80178,USER
CLU00554,USR84276,USER
CLU00554,MCH3140,MERCHANT
CLU00555,USR81049,USER
CLU00555,USR96516,USER
CLU00555,MCH8266,MERCHANT
CLU00556,USR81761,USER
CLU00556,USR82580,USER
CLU00556,MCH6022,MERCHANT
CLU00557,USR81994,USER
CLU00557,USR82632,USER
CLU00557,MCH4100,MERCHANT
CLU00558,USR82947,USER
CLU00558,USR97981,USER
CLU00558,MCH9742,MERCHANT
CLU00559,USR88820,USER
CLU00559,USR83580,USER
CLU00559,MCH6715,MERCHANT
CLU00560,USR83927,USER
CLU00560,MCH2459,MERCHANT
CLU00560,MCH7101,MERCHANT
CLU00561,USR95831,USER
CLU00561,USR84747,USER
CLU00561,MCH1796,MERCHANT
CLU00562,USR86226,USER
CLU00562,USR91830,USER
CLU00562,MCH7368,MERCHANT
CLU00563,USR97108,USER
CLU00563,USR87610,USER
CLU00563,MCH3668,MERCHANT
CLU00564,USR88578,USER
CLU00564,USR96454,USER
CLU00564,MCH5308,MERCHANT
CLU00565,USR89520,USER
CLU00565,USR98075,USER
CLU00565,MCH9946,MERCHANT
CLU00566,USR90258,USER
CLU00566,USR94048,USER
CLU00566,MCH9925,MERCHANT
CLU00567,USR92163,USER
CLU00567,USR98566,USER
CLU00567,MCH6199,MERCHANT
CLU00568,USR98823,USER
CLU00568,USR92621,USER
CLU00568,MCH5875,MERCHANT
CLU00569,USR92756,USER
CLU00569,MCH7006,MERCHANT
CLU00569,MCH1180,MERCHANT
CLU00570,USR98841,USER
CLU00570,USR93932,USER
CLU00570,MCH4476,MERCHANT
CLU00571,USR95486,USER
CLU00571,USR93996,USER
CLU00571,MCH2235,MERCHANT
CLU00572,USR10071,USER
CLU00572,MCH1139,MERCHANT
CLU00573,USR10088,USER
CLU00573,MCH6132,MERCHANT
CLU00574,USR10529,USER
CLU00574,MCH3199,MERCHANT
CLU00575,USR10569,USER
CLU00575,MCH4362,MERCHANT
CLU00576,USR11620,USER
CLU00576,MCH2941,MERCHANT
CLU00577,USR12146,USER
CLU00577,MCH2121,MERCHANT
CLU00578,USR12542,USER
CLU00578,MCH7416,MERCHANT
CLU00579,USR13008,USER
CLU00579,MCH7662,MERCHANT
CLU00580,USR13544,USER
CLU00580,MCH1518,MERCHANT
CLU00581,USR15586,USER
CLU00581,MCH8287,MERCHANT
CLU00582,USR16442,USER
CLU00582,MCH2223,MERCHANT
CLU00583,USR18378,USER
CLU00583,MCH9696,MERCHANT
CLU00584,USR22265,USER
CLU00584,MCH1559,MERCHANT
CLU00585,USR23051,USER
CLU00585,MCH9898,MERCHANT
CLU00586,USR23156,USER
CLU00586,MCH5106,MERCHANT
CLU00587,USR26183,USER
CLU00587,MCH8955,MERCHANT
CLU00588,USR26624,USER
CLU00588,MCH1942,MERCHANT
CLU00589,USR27873,USER
CLU00589,MCH5528,MERCHANT
CLU00590,USR27965,USER
CLU00590,MCH9315,MERCHANT
CLU00591,USR27980,USER
CLU00591,MCH9691,MERCHANT
CLU00592,USR29699,USER
CLU00592,MCH8815,MERCHANT
CLU00593,USR30319,USER
CLU00593,MCH6903,MERCHANT
CLU00594,USR33669,USER
CLU00594,MCH6106,MERCHANT
CLU00595,USR35237,USER
CLU00595,MCH7537,MERCHANT
CLU00596,USR35339,USER
CLU00596,MCH9649,MERCHANT
CLU00597,USR35774,USER
CLU00597,MCH8102,MERCHANT
CLU00598,USR36557,USER
CLU00598,MCH3038,MERCHANT
CLU00599,USR36909,USER
CLU00599,MCH6447,MERCHANT
CLU00600,USR37017,USER
CLU00600,MCH4560,MERCHANT
CLU00601,USR38016,USER
CLU00601,MCH1122,MERCHANT
CLU00602,USR38441,USER
CLU00602,MCH2180,MERCHANT
CLU00603,USR39613,USER
CLU00603,MCH5339,MERCHANT
CLU00604,USR40970,USER
CLU00604,MCH6502,MERCHANT
CLU00605,USR41615,USER
CLU00605,MCH5712,MERCHANT
CLU00606,USR42503,USER
CLU00606,MCH7530,MERCHANT
CLU00607,USR43962,USER
CLU00607,MCH2872,MERCHANT
CLU00608,USR46059,USER
CLU00608,MCH1858,MERCHANT
CLU00609,USR46811,USER
CLU00609,MCH2888,MERCHANT
CLU00610,USR46965,USER
CLU00610,MCH8288,MERCHANT
CLU00611,USR47596,USER
CLU00611,MCH8565,MERCHANT
CLU00612,USR49986,USER
CLU00612,MCH1783,MERCHANT
CLU00613,USR50055,USER
CLU00613,MCH1522,MERCHANT
CLU00614,USR50629,USER
CLU00614,MCH5863,MERCHANT
CLU00615,USR51195,USER
CLU00615,MCH2334,MERCHANT
CLU00616,USR52000,USER
CLU00616,MCH5007,MERCHANT
CLU00617,USR54076,USER
CLU00617,MCH8842,MERCHANT
CLU00618,USR54378,USER
CLU00618,MCH7432,MERCHANT
CLU00619,USR55208,USER
CLU00619,MCH1967,MERCHANT
CLU00620,USR56890,USER
CLU00620,MCH2429,MERCHANT
CLU00621,USR57173,USER
CLU00621,MCH7097,MERCHANT
CLU00622,USR57502,USER
CLU00622,MCH3171,MERCHANT
CLU00623,USR57638,USER
CLU00623,MCH4188,MERCHANT
CLU00624,USR58382,USER
CLU00624,MCH8304,MERCHANT
CLU00625,USR59412,USER
CLU00625,MCH3265,MERCHANT
CLU00626,USR60548,USER
CLU00626,MCH2871,MERCHANT
CLU00627,USR61183,USER
CLU00627,MCH2441,MERCHANT
CLU00628,USR62543,USER
CLU00628,MCH9789,MERCHANT
CLU00629,USR64471,USER
CLU00629,MCH8747,MERCHANT
CLU00630,USR65869,USER
CLU00630,MCH3249,MERCHANT
CLU00631,USR66351,USER
CLU00631,MCH6306,MERCHANT
CLU00632,USR66919,USER
CLU00632,MCH4788,MERCHANT
CLU00633,USR67168,USER
CLU00633,MCH7083,MERCHANT
CLU00634,USR71010,USER
CLU00634,MCH6947,MERCHANT
CLU00635,USR71905,USER
CLU00635,MCH3632,MERCHANT
CLU00636,USR72363,USER
CLU00636,MCH8567,MERCHANT
CLU00637,USR72422,USER
CLU00637,MCH4322,MERCHANT
CLU00638,USR72482,USER
CLU00638,MCH6268,MERCHANT
CLU00639,USR74619,USER
CLU00639,MCH7994,MERCHANT
CLU00640,USR76476,USER
CLU00640,MCH5215,MERCHANT
CLU00641,USR79341,USER
CLU00641,MCH7233,MERCHANT
CLU00642,USR80080,USER
CLU00642,MCH5705,MERCHANT
CLU00643,USR80121,USER
CLU00643,MCH2926,MERCHANT
CLU00644,USR81061,USER
CLU00644,MCH9604,MERCHANT
CLU00645,USR82790,USER
CLU00645,MCH2031,MERCHANT
CLU00646,USR83473,USER
CLU00646,MCH6040,MERCHANT
CLU00647,USR84328,USER
CLU00647,MCH4331,MERCHANT
CLU00648,USR87929,USER
CLU00648,MCH8044,MERCHANT
CLU00649,USR88225,USER
CLU00649,MCH4066,MERCHANT
CLU00650,USR89307,USER
CLU00650,MCH9203,MERCHANT
CLU00651,USR91870,USER
CLU00651,MCH7917,MERCHANT
CLU00652,USR91958,USER
CLU00652,MCH2151,MERCHANT
CLU00653,USR93068,USER
CLU00653,MCH6079,MERCHANT
CLU00654,USR95032,USER
CLU00654,MCH7014,MERCHANT
CLU00655,USR97459,USER
CLU00655,MCH5965,MERCHANT
